V1,V2
HSPA8,SLC25A29
HSPA8,SLC3A1
HSPA8,CTSD
HSPA8,TBC1D8
HSPA8,TCP11L2
HSPA8,TOMM70A
HSPA8,TRAPPC10
HSPA8,DHDH
HSPA8,TTC39A
HSPA8,DRG2
HSPA8,CBWD3
HSPA8,UBXN7
HSPA8,FIG4
HSPA8,VPS41
HSPA8,BBS1
HSPA8,DPH6
HSPA8,ADCK2
HSPA8,DBR1
HSPA8,CRLS1
HSPA8,DHDDS
HSPA8,ENSG00000176876
HSPA8,GGPS1
HSPA8,GOLPH3L
RAB6A,AP3B1
RAB6A,TUBB4A
RAB6A,ASNA1
RAB6A,ARFGAP2
RAB6A,VPS35
RAB6A,RAB8B
RAB6A,RAB5A
RAB6A,YIPF5
RAB6A,GDI2
RAB6A,GDI1
RAB6A,NPEPL1
RAB6A,STX16
RAB6A,SNX1
RAB6A,ENSG00000206214
RAB6A,ENSG00000112478
RAB6A,KIF20A
RAB6A,CKS2
RAB6A,DIAPH1
RAB6A,RABAC1
RAB6A,TUBB
RAB6A,RCE1
RAB6A,MAPK7
RAB6A,PRKAA2
RAB6A,AP3D1
RAB6A,TBC1D22A
RAB6A,REEP5
RAB6A,ATP13A1
RAB6A,STX5
RAB6A,GRTP1
RAB6A,RAB6B
RAB6A,SC5D
RAB6A,CYP3A43
RAB6A,CYP3A5
RAB6A,CYP4F2
RAB6A,ENSG00000198641
RAB6A,TM9SF4
RAB6A,RER1
RAB6A,RAB7A
RAB6A,RAB1A
RAB6A,SRPK2
RAB6A,PRKAG2
RAB6A,VAPA
RAB6A,MON1A
RAB6A,MON2
RAB6A,GOSR1
RAB6A,TUBB2B
RAB6A,SACM1L
RAB6A,RRAGB
RAB6A,TMEM30A
RAB6A,NAA30
RAB6A,NAA35
RAB6A,SCYL1
RAB6A,YKT6
RAB6A,SCFD1
RAB6A,VPS29
RAB6A,SNX30
RAB6A,ENSG00000206286
RAB6A,PQLC1
RAB6A,RAB11B
RAB6A,SFT2D3
RAB6A,STX10
RAB6A,CNIH4
RAB6A,CTDNEP1
RAB6A,SNX8
RAB6A,VPS53
RAB6A,YIF1A
RAB6A,YIF1B
RAB6A,PEMT
RAB6A,PGAP3
RAB6A,RQCD1
RAB6A,ATP6V1F
RAB6A,COG6
RAB6A,BECN1
RAB6A,PMM1
RAB6A,UNC50
RAB6A,CHML
RAB6A,VPS26B
RAB6A,WIPF1
RAB6A,ATP6V1G1
RAB6A,CLCN5
RAB6A,ARFRP1
RAB6A,SLC9A6
RAB6A,TBC1D8
RAB6A,UBE2G2
RAB6A,VPS41
RAB6A,DBR1
RAB6A,GOLPH3L
AP1S2,HAS1
AP1S2,HAS3
AP1S2,EEF1A1
AP1S2,TUBB4A
AP1S2,ATP6V1B2
AP1S2,GMPPB
AP1S2,RPL4
AP1S2,ENSG00000185637
AP1S2,CAD
AP1S2,AP1G1
AP1S2,CLTC
AP1S2,TUBB
AP1S2,GGA3
AP1S2,TUBB2B
AP1S2,GPI
AP1S2,AP1G2
CAMK1D,EEF1A1
CAMK1D,TUBB4A
CAMK1D,GMPPB
CAMK1D,ENSG00000185637
CAMK1D,CAD
CAMK1D,CLTC
CAMK1D,COG3
CAMK1D,EPS15
CAMK1D,MYO1E
CAMK1D,TUBB
CAMK1D,CAMKK1
CAMK1D,LPIN1
CAMK1D,TATDN1
CAMK1D,TUBB2B
CAMK1D,C2orf76
CAMK1D,HSD17B4
CAMK1D,GLTSCR2
CAMK1D,GABARAPL1
CAMK1D,TREH
CAMK1D,AQP3
CAMK1D,SCD
CAMK1D,ATAD1
CAMK1D,CTNS
CAMK1D,TOMM70A
CAMK1D,ZSCAN5A
CAMK1D,DBR1
CAMK1D,DDI2
EXOC6,STXBP2
EXOC6,ATP2C1
EXOC6,EEF1A1
EXOC6,TUBB4A
EXOC6,ATP6V1B2
EXOC6,MYO5B
EXOC6,GMPPB
EXOC6,ENSG00000185637
EXOC6,CAD
EXOC6,ALG14
EXOC6,KDELR1
EXOC6,CDK11A
EXOC6,RAB8B
EXOC6,EXOC2
EXOC6,CKS2
EXOC6,DIAPH1
EXOC6,TUBB
EXOC6,RAP1B
EXOC6,ENSG00000176276
EXOC6,MAPK7
EXOC6,PRKAA2
EXOC6,EXOC8
EXOC6,EXOC3
EXOC6,EXOC5
EXOC6,SEC61G
EXOC6,GRTP1
EXOC6,LSS
EXOC6,RAB1A
EXOC6,TUBB2B
EXOC6,SPATA13
EXOC6,UBE3D
EXOC6,NDOR1
EXOC6,SNX30
EXOC6,SEC14L4
EXOC6,SEC14L5
EXOC6,PFN4
EXOC6,TRAPPC3
EXOC6,ZNF259
EXOC6,SNX3
EXOC6,PIGC
EXOC6,RABGEF1
EXOC6,SNAP23
EXOC6,ALG13
STXBP2,ENSG00000212677
STXBP2,ATP2C1
STXBP2,EEF1A1
STXBP2,ATP6V1B2
STXBP2,MYO5B
STXBP2,RPL4
STXBP2,ENSG00000185637
STXBP2,MRPL3
STXBP2,DEPDC5
STXBP2,CDK11A
STXBP2,RAB8B
STXBP2,EXOC2
STXBP2,GDI2
STXBP2,GDI1
STXBP2,NAF1
STXBP2,VAMP4
STXBP2,ENSG00000179036
STXBP2,EXOC8
STXBP2,EXOC3
STXBP2,EXOC5
STXBP2,MRM1
STXBP2,RAB1A
STXBP2,MRPL11
STXBP2,MRPL34
STXBP2,SACM1L
STXBP2,ATP5H
STXBP2,TIMM44
STXBP2,SEC14L4
STXBP2,SEC14L5
STXBP2,GPI
STXBP2,PFN4
STXBP2,TRAPPC3
STXBP2,ZNF259
STXBP2,PIGC
STXBP2,TRMT5
STXBP2,SNAP23
STXBP2,UBE2G2
ENSG00000212677,ATP2C1
ENSG00000212677,EEF1A1
ENSG00000212677,TUBB4A
ENSG00000212677,ATP6V1B2
ENSG00000212677,MYO5B
ENSG00000212677,GMPPB
ENSG00000212677,ENSG00000185637
ENSG00000212677,CAD
ENSG00000212677,ALG14
ENSG00000212677,KDELR1
ENSG00000212677,CDK11A
ENSG00000212677,RAB8B
ENSG00000212677,EXOC2
ENSG00000212677,CKS2
ENSG00000212677,DIAPH1
ENSG00000212677,TUBB
ENSG00000212677,RAP1B
ENSG00000212677,ENSG00000176276
ENSG00000212677,MAPK7
ENSG00000212677,PRKAA2
ENSG00000212677,EXOC8
ENSG00000212677,EXOC3
ENSG00000212677,EXOC5
ENSG00000212677,SEC61G
ENSG00000212677,GRTP1
ENSG00000212677,LSS
ENSG00000212677,RAB1A
ENSG00000212677,TUBB2B
ENSG00000212677,SPATA13
ENSG00000212677,UBE3D
ENSG00000212677,NDOR1
ENSG00000212677,SNX30
ENSG00000212677,SEC14L4
ENSG00000212677,SEC14L5
ENSG00000212677,PFN4
ENSG00000212677,TRAPPC3
ENSG00000212677,ZNF259
ENSG00000212677,SNX3
ENSG00000212677,PIGC
ENSG00000212677,RABGEF1
ENSG00000212677,SNAP23
ENSG00000212677,ALG13
ATP2C1,EEF1A1
ATP2C1,HMGCR
ATP2C1,TUBB4A
ATP2C1,ATP6V1B2
ATP2C1,RPL4
ATP2C1,ENSG00000185637
ATP2C1,PIGW
ATP2C1,SORCS2
ATP2C1,SORT1
ATP2C1,ARMC3
ATP2C1,ASNA1
ATP2C1,ARF1
ATP2C1,RAB5A
ATP2C1,GDI2
ATP2C1,GDI1
ATP2C1,NPEPL1
ATP2C1,STX16
ATP2C1,ALG10
ATP2C1,ENSG00000206214
ATP2C1,ENSG00000112478
ATP2C1,RABAC1
ATP2C1,TUBB
ATP2C1,RCE1
ATP2C1,TMED2
ATP2C1,EXOC3
ATP2C1,TBC1D22A
ATP2C1,ALG5
ATP2C1,ATP13A1
ATP2C1,EXOC5
ATP2C1,STX5
ATP2C1,CYP3A43
ATP2C1,CYP3A5
ATP2C1,CYP4F2
ATP2C1,PINK1-AS
ATP2C1,MAGT1
ATP2C1,ALG10B
ATP2C1,ALG8
ATP2C1,ALG9
ATP2C1,POMT2
ATP2C1,PCSK7
ATP2C1,RER1
ATP2C1,RAB7A
ATP2C1,RAB1A
ATP2C1,HIP1R
ATP2C1,ALG12
ATP2C1,VAPA
ATP2C1,MON1A
ATP2C1,MON2
ATP2C1,GOSR1
ATP2C1,SLC11A2
ATP2C1,TUBB2B
ATP2C1,AFG3L2
ATP2C1,ARFGAP1
ATP2C1,ENSG00000206286
ATP2C1,SFT2D3
ATP2C1,GPI
ATP2C1,FAXDC2
ATP2C1,CNIH4
ATP2C1,CTDNEP1
ATP2C1,CYB5R1
ATP2C1,PEMT
ATP2C1,ALG6
ATP2C1,EMC1
ATP2C1,PGAP3
ATP2C1,PIGG
ATP2C1,COG6
ATP2C1,PIGS
ATP2C1,SCD
ATP2C1,SGPP2
ATP2C1,SGPP1
ATP2C1,ENTPD7
ATP2C1,CLCN5
ATP2C1,SNAP23
ATP2C1,SEC22A
ATP2C1,ATP8A1
AP3B1,EEF1A1
AP3B1,TUBB4A
AP3B1,ATP6V1B2
AP3B1,RPL4
AP3B1,ENSG00000185637
AP3B1,CAD
AP3B1,CORO6
AP3B1,NPEPL1
AP3B1,STX16
AP3B1,ALG10
AP3B1,CLTC
AP3B1,USP7
AP3B1,TUBB
AP3B1,AP3D1
AP3B1,TBC1D22A
AP3B1,ALG5
AP3B1,RAB6B
AP3B1,MAGT1
AP3B1,AP3S1
AP3B1,ALG10B
AP3B1,ENSG00000198641
AP3B1,UAP1
AP3B1,TUBB2B
AP3B1,ALG6
AP3B1,COG6
AP3B1,ARFRP1
AP3B1,SLC30A3
AP3B1,ZNF444
AP3B1,AP3S2
HAS1,HAS3
HAS1,ATP6V1B2
HAS1,MYO5B
HAS1,RPL4
HAS1,CAP2
HAS1,GRAP
HAS1,CAP1
HAS1,DIAPH1
HAS1,EPS15
HAS1,ANAPC10
HAS1,TMED2
HAS1,MAPK7
HAS1,EPN2
HAS1,UPF2
HAS1,CHMP3
HAS1,EPT1
HAS1,AFG3L2
HAS1,PEMT
HAS1,WIPF1
HAS1,UBE2G2
HAS1,GGPS1
HAS3,ATP6V1B2
HAS3,MYO5B
HAS3,RPL4
HAS3,CAP2
HAS3,GRAP
HAS3,CAP1
HAS3,DIAPH1
HAS3,EPS15
HAS3,ANAPC10
HAS3,TMED2
HAS3,MAPK7
HAS3,EPN2
HAS3,UPF2
HAS3,CHMP3
HAS3,EPT1
HAS3,AFG3L2
HAS3,PEMT
HAS3,WIPF1
HAS3,UBE2G2
HAS3,GGPS1
TBRG1,CNOT6
TBRG1,SVOPL
EEF1A1,CAPZA2
EEF1A1,MSMO1
EEF1A1,SIL1
EEF1A1,HMGCR
EEF1A1,TUBB4A
EEF1A1,SLMO2
EEF1A1,ATP6V1B2
EEF1A1,MYO5B
EEF1A1,GMPPB
EEF1A1,RPL4
EEF1A1,ENSG00000185637
EEF1A1,IPO11
EEF1A1,CAD
EEF1A1,BCCIP
EEF1A1,CNDP2
EEF1A1,GART
EEF1A1,ELOVL4
EEF1A1,GDPD1
EEF1A1,GSPT1
EEF1A1,KDELR1
EEF1A1,MRPL3
EEF1A1,ORMDL3
EEF1A1,RASA4B
EEF1A1,SGPL1
EEF1A1,SORCS2
EEF1A1,SORT1
EEF1A1,SRP68
EEF1A1,SRP72
EEF1A1,SLC30A1
EEF1A1,TECR
EEF1A1,VAC14
EEF1A1,VPS4B
EEF1A1,ARMC3
EEF1A1,ATP6V0D1
EEF1A1,CORO6
EEF1A1,DEPDC5
EEF1A1,NSDHL
EEF1A1,CAP2
EEF1A1,CDK11A
EEF1A1,IBA57
EEF1A1,ARF1
EEF1A1,ITSN1
EEF1A1,EXOC2
EEF1A1,VCP
EEF1A1,CCT7
EEF1A1,KDM6A
EEF1A1,ENSG00000100931
EEF1A1,ARHGAP12
EEF1A1,CAP1
EEF1A1,ESX1
EEF1A1,MSI1
EEF1A1,SNX1
EEF1A1,TOMM40
EEF1A1,ACTR3B
EEF1A1,KIF11
EEF1A1,AP1G1
EEF1A1,DNPEP
EEF1A1,KIN
EEF1A1,RRN3
EEF1A1,CKS2
EEF1A1,CLTC
EEF1A1,COG3
EEF1A1,DIAPH1
EEF1A1,EPS15
EEF1A1,MYO1E
EEF1A1,USP7
EEF1A1,TUBB
EEF1A1,ANAPC10
EEF1A1,RAP1B
EEF1A1,RGL3
EEF1A1,STK38L
EEF1A1,TMED2
EEF1A1,ENSG00000176276
EEF1A1,PRKAA2
EEF1A1,EXOC8
EEF1A1,EXOC3
EEF1A1,LACE1
EEF1A1,AP3D1
EEF1A1,LHX9
EEF1A1,LIG1
EEF1A1,ENSG00000186979
EEF1A1,DPH1
EEF1A1,DPH2
EEF1A1,EXOC5
EEF1A1,CNOT3
EEF1A1,MRM1
EEF1A1,CNOT8
EEF1A1,LSS
EEF1A1,VPS11
EEF1A1,NDUFAB1
EEF1A1,GGA3
EEF1A1,PINK1-AS
EEF1A1,ENSG00000198641
EEF1A1,PCSK7
EEF1A1,HSD17B12
EEF1A1,ATG3
EEF1A1,ATG4B
EEF1A1,RAB7A
EEF1A1,ARHGAP21
EEF1A1,RAB1A
EEF1A1,CTU2
EEF1A1,CNOT2
EEF1A1,METTL2B
EEF1A1,TRAPPC2
EEF1A1,MCUR1
EEF1A1,SURF4
EEF1A1,MDP1
EEF1A1,USP30
EEF1A1,CBWD5
EEF1A1,RHOT1
EEF1A1,UCKL1
EEF1A1,METTL2A
EEF1A1,ENSG00000136112
EEF1A1,ATP6V0A1
EEF1A1,PRKAG2
EEF1A1,VPS18
EEF1A1,RASA4
EEF1A1,TMED10
EEF1A1,TMEM87B
EEF1A1,ENSG00000213764
EEF1A1,NPLOC4
EEF1A1,MRPL34
EEF1A1,MRPL42
EEF1A1,TUBB2B
EEF1A1,SACM1L
EEF1A1,SLC36A1
EEF1A1,SCO1
EEF1A1,SPATA13
EEF1A1,CDC16
EEF1A1,CNOT6
EEF1A1,MVK
EEF1A1,AFG3L2
EEF1A1,DCP1A
EEF1A1,OSBP
EEF1A1,SCYL1
EEF1A1,YKT6
EEF1A1,COG4
EEF1A1,UFD1L
EEF1A1,NUBP1
EEF1A1,CDC27
EEF1A1,TVP23B
EEF1A1,SNX30
EEF1A1,FPGS
EEF1A1,PQLC1
EEF1A1,TRAPPC5
EEF1A1,GPI
EEF1A1,SYT6
EEF1A1,VPS16
EEF1A1,VPS33A
EEF1A1,ANKZF1
EEF1A1,FAXDC2
EEF1A1,TRAPPC3
EEF1A1,TRAPPC1
EEF1A1,AIFM2
EEF1A1,CBWD1
EEF1A1,CBWD2
EEF1A1,CBWD6
EEF1A1,HCCS
EEF1A1,SNX8
EEF1A1,ZNF259
EEF1A1,PDCL2
EEF1A1,ABHD4
EEF1A1,RQCD1
EEF1A1,FAM206A
EEF1A1,PICALM
EEF1A1,PIGB
EEF1A1,COG6
EEF1A1,PIGS
EEF1A1,BECN1
EEF1A1,WDR45
EEF1A1,PITRM1
EEF1A1,TTI1
EEF1A1,ENSG00000127359
EEF1A1,SQLE
EEF1A1,TTC39B
EEF1A1,CHCHD4
EEF1A1,SFXN5
EEF1A1,RABGEF1
EEF1A1,BLMH
EEF1A1,SRPR
EEF1A1,ENSG00000179801
EEF1A1,SLC47A1
EEF1A1,TRAPPC4
EEF1A1,TSR3
EEF1A1,TUBG2
EEF1A1,TRUB1
EEF1A1,RWDD1
EEF1A1,TMPRSS3
EEF1A1,SEC22A
EEF1A1,ARFRP1
EEF1A1,TRAPPC6B
EEF1A1,SGK2
EEF1A1,SLC25A29
EEF1A1,SLC35F5
EEF1A1,SLC3A1
EEF1A1,CTSD
EEF1A1,TBC1D8
EEF1A1,TMEM64
EEF1A1,TRAPPC10
EEF1A1,DHDH
EEF1A1,TTC39A
EEF1A1,DRG2
EEF1A1,CBWD3
EEF1A1,VPS41
EEF1A1,DPH6
EEF1A1,IMPACT
EEF1A1,ATP8A1
EEF1A1,SDHAF2
EEF1A1,CRLS1
EEF1A1,DHDDS
EEF1A1,ENSG00000206148
EEF1A1,GGPS1
CAPZA2,ATP6V1B2
CAPZA2,MYO5B
CAPZA2,RPL4
CAPZA2,ENSG00000185637
CAPZA2,CAD
CAPZA2,CORO6
CAPZA2,NSDHL
CAPZA2,CAP2
CAPZA2,ITSN1
CAPZA2,GRAP
CAPZA2,ENSG00000173366
CAPZA2,CAP1
CAPZA2,ESX1
CAPZA2,MYO1E
CAPZA2,TRIP10
CAPZA2,DBNL
CAPZA2,RHOT1
CAPZA2,WASL
CAPZA2,PFN4
CAPZA2,D2HGDH
CAPZA2,WIPF1
MSMO1,HMGCR
MSMO1,TUBB4A
MSMO1,ATP6V1B2
MSMO1,GMPPB
MSMO1,RPL4
MSMO1,ENSG00000185637
MSMO1,CAD
MSMO1,CERS2
MSMO1,GART
MSMO1,ELOVL4
MSMO1,KDELR1
MSMO1,TECR
MSMO1,ASNA1
MSMO1,NSDHL
MSMO1,VCP
MSMO1,NPEPL1
MSMO1,STX16
MSMO1,ENSG00000206214
MSMO1,ENSG00000112478
MSMO1,TUBB
MSMO1,TMED2
MSMO1,TBC1D22A
MSMO1,CYP51A1
MSMO1,ALG5
MSMO1,REEP5
MSMO1,LSS
MSMO1,SC5D
MSMO1,CYP3A43
MSMO1,CYP3A5
MSMO1,CYP4F2
MSMO1,SRPRB
MSMO1,ENTPD6
MSMO1,HSD17B12
MSMO1,SURF4
MSMO1,ALG1
MSMO1,TUBB2B
MSMO1,SACM1L
MSMO1,SLC35G1
MSMO1,SLC36A1
MSMO1,EPT1
MSMO1,ENSG00000206286
MSMO1,ELOVL5
MSMO1,PIGC
MSMO1,SQLE
MSMO1,FDFT1
MSMO1,SIGMAR1
MSMO1,TMEM64
MSMO1,UBE2G2
MSMO1,UROS
MSMO1,ATP8A1
SIL1,ATP6V1B2
SIL1,ENSG00000185637
SIL1,ERN2
SIL1,SEC63
SIL1,POMT2
SIL1,PCSK7
SIL1,SEC62
HMGCR,TUBB4A
HMGCR,ATP6V1B2
HMGCR,GMPPB
HMGCR,ENSG00000185637
HMGCR,ELOVL4
HMGCR,ERN2
HMGCR,ITSN1
HMGCR,TUBB
HMGCR,ATP13A1
HMGCR,PINK1-AS
HMGCR,SRPRB
HMGCR,HSD17B12
HMGCR,PRKAG2
HMGCR,SEL1L
HMGCR,TUBB2B
HMGCR,SLC35G1
HMGCR,MVK
HMGCR,AFG3L2
HMGCR,GPI
HMGCR,TUBG2
HMGCR,UBE2G2
TUBB4A,SLMO2
TUBB4A,ATP6V1B2
TUBB4A,GMPPB
TUBB4A,RPL4
TUBB4A,ENSG00000185637
TUBB4A,CAD
TUBB4A,BCCIP
TUBB4A,CNDP2
TUBB4A,CS
TUBB4A,GART
TUBB4A,ELOVL4
TUBB4A,GDPD1
TUBB4A,KDELR1
TUBB4A,MRPL3
TUBB4A,MECR
TUBB4A,ORMDL3
TUBB4A,R3HDM1
TUBB4A,RASA4B
TUBB4A,SGPL1
TUBB4A,SLC13A1
TUBB4A,SRP68
TUBB4A,SRP72
TUBB4A,SLC30A1
TUBB4A,SLC35E2B
TUBB4A,TIMM23
TUBB4A,TIMM50
TUBB4A,TECR
TUBB4A,VAC14
TUBB4A,VPS4B
TUBB4A,ARMC3
TUBB4A,ATP6V0D1
TUBB4A,CORO6
TUBB4A,DEPDC5
TUBB4A,NSDHL
TUBB4A,SV2B
TUBB4A,CDK11A
TUBB4A,IBA57
TUBB4A,RAB8B
TUBB4A,EXOC2
TUBB4A,VCP
TUBB4A,CCT7
TUBB4A,ENSG00000100931
TUBB4A,ESX1
TUBB4A,MSI1
TUBB4A,TOMM40
TUBB4A,ACTR3B
TUBB4A,KIF11
TUBB4A,AP1G1
TUBB4A,RRN3
TUBB4A,CKS2
TUBB4A,CLTC
TUBB4A,COG3
TUBB4A,DIAPH1
TUBB4A,EPS15
TUBB4A,MYO1E
TUBB4A,SLC35E1
TUBB4A,USP7
TUBB4A,NAF1
TUBB4A,TUBB
TUBB4A,ANAPC10
TUBB4A,RGL3
TUBB4A,TMED2
TUBB4A,PRKAA2
TUBB4A,EXOC8
TUBB4A,EXOC3
TUBB4A,LAPTM4A
TUBB4A,SLC25A28
TUBB4A,CYP51A1
TUBB4A,LIG1
TUBB4A,ATP13A1
TUBB4A,ENSG00000186979
TUBB4A,EXOC5
TUBB4A,LPIN1
TUBB4A,CNOT8
TUBB4A,RAB6B
TUBB4A,ATG4B
TUBB4A,ARHGAP21
TUBB4A,CTU2
TUBB4A,CNOT2
TUBB4A,METTL2B
TUBB4A,MCUR1
TUBB4A,SURF4
TUBB4A,MDP1
TUBB4A,USP30
TUBB4A,CBWD5
TUBB4A,UCKL1
TUBB4A,METTL2A
TUBB4A,ENSG00000136112
TUBB4A,ATP6V0A1
TUBB4A,ALG12
TUBB4A,MON2
TUBB4A,RASA4
TUBB4A,TMED10
TUBB4A,TMEM87B
TUBB4A,NPLOC4
TUBB4A,SLC25A34
TUBB4A,ATP5H
TUBB4A,CDC16
TUBB4A,CNOT6
TUBB4A,AFG3L2
TUBB4A,DCP1A
TUBB4A,YKT6
TUBB4A,COG4
TUBB4A,RABEPK
TUBB4A,CDC27
TUBB4A,SNX30
TUBB4A,FPGS
TUBB4A,PQLC1
TUBB4A,GPI
TUBB4A,SYT6
TUBB4A,VPS33A
TUBB4A,NPRL2
TUBB4A,FAXDC2
TUBB4A,CBWD1
TUBB4A,CBWD2
TUBB4A,CBWD6
TUBB4A,SNX8
TUBB4A,PDCL2
TUBB4A,ABHD4
TUBB4A,PIGG
TUBB4A,RQCD1
TUBB4A,COG6
TUBB4A,PIGS
TUBB4A,SCD
TUBB4A,SQLE
TUBB4A,CHCHD4
TUBB4A,HEXDC
TUBB4A,SFXN5
TUBB4A,RILPL2
TUBB4A,ENSG00000179801
TUBB4A,WIPF1
TUBB4A,TUBG2
TUBB4A,RWDD1
TUBB4A,SLC13A4
TUBB4A,SLC25A29
TUBB4A,SLC35F5
TUBB4A,CTSD
TUBB4A,DHDH
TUBB4A,TUBA1C
TUBB4A,DRG2
TUBB4A,CBWD3
TUBB4A,ABCG8
TUBB4A,CRLS1
TUBB4A,DHDDS
SLMO2,GMPPB
SLMO2,ENSG00000185637
SLMO2,TUBB
SLMO2,TUBB2B
ATP6V1B2,MYO5B
ATP6V1B2,GMPPB
ATP6V1B2,RPL4
ATP6V1B2,ENSG00000185637
ATP6V1B2,CAD
ATP6V1B2,BCCIP
ATP6V1B2,CNDP2
ATP6V1B2,CS
ATP6V1B2,GART
ATP6V1B2,ELOVL4
ATP6V1B2,GDPD1
ATP6V1B2,GSPT1
ATP6V1B2,KDELR1
ATP6V1B2,MRPL3
ATP6V1B2,RASA4B
ATP6V1B2,SGPL1
ATP6V1B2,SLC13A1
ATP6V1B2,SORCS2
ATP6V1B2,SORT1
ATP6V1B2,SRP68
ATP6V1B2,SRP72
ATP6V1B2,TECR
ATP6V1B2,VPS4B
ATP6V1B2,ARMC3
ATP6V1B2,ASNA1
ATP6V1B2,ATP6V0D1
ATP6V1B2,CORO6
ATP6V1B2,DEPDC5
ATP6V1B2,CAP2
ATP6V1B2,CDK11A
ATP6V1B2,VPS35
ATP6V1B2,IBA57
ATP6V1B2,ITPA
ATP6V1B2,GRAP
ATP6V1B2,EXOC2
ATP6V1B2,VCP
ATP6V1B2,NPEPL1
ATP6V1B2,STX16
ATP6V1B2,CAP1
ATP6V1B2,MSI1
ATP6V1B2,SNX1
ATP6V1B2,TOMM40
ATP6V1B2,ACTR3B
ATP6V1B2,AP1G1
ATP6V1B2,KIN
ATP6V1B2,RRN3
ATP6V1B2,CKS2
ATP6V1B2,CLTC
ATP6V1B2,COG3
ATP6V1B2,DIAPH1
ATP6V1B2,EPS15
ATP6V1B2,MYO1E
ATP6V1B2,USP7
ATP6V1B2,TUBB
ATP6V1B2,RAP1B
ATP6V1B2,RGL3
ATP6V1B2,STK38L
ATP6V1B2,TMED2
ATP6V1B2,ENSG00000176276
ATP6V1B2,EXOC8
ATP6V1B2,EXOC3
ATP6V1B2,SLC25A28
ATP6V1B2,LBR
ATP6V1B2,TBC1D22A
ATP6V1B2,TRIP10
ATP6V1B2,LHX9
ATP6V1B2,LIG1
ATP6V1B2,EXOC5
ATP6V1B2,LPIN1
ATP6V1B2,FAM96B
ATP6V1B2,CNOT3
ATP6V1B2,CNOT8
ATP6V1B2,VPS11
ATP6V1B2,NDUFAB1
ATP6V1B2,PINK1-AS
ATP6V1B2,SEC63
ATP6V1B2,ENSG00000198641
ATP6V1B2,PCSK7
ATP6V1B2,HSD17B12
ATP6V1B2,ZDHHC17
ATP6V1B2,ARHGAP21
ATP6V1B2,CTU2
ATP6V1B2,CNOT2
ATP6V1B2,METTL2B
ATP6V1B2,TRAPPC2
ATP6V1B2,MCUR1
ATP6V1B2,SURF4
ATP6V1B2,HIP1R
ATP6V1B2,MDP1
ATP6V1B2,USP30
ATP6V1B2,CBWD5
ATP6V1B2,RHOT1
ATP6V1B2,UCKL1
ATP6V1B2,METTL2A
ATP6V1B2,ENSG00000136112
ATP6V1B2,GPAA1
ATP6V1B2,ATP6V0A1
ATP6V1B2,ALG12
ATP6V1B2,PRKAG2
ATP6V1B2,VAPA
ATP6V1B2,VPS18
ATP6V1B2,NARFL
ATP6V1B2,SEC62
ATP6V1B2,RASA4
ATP6V1B2,TMED10
ATP6V1B2,TMEM87B
ATP6V1B2,ENSG00000213764
ATP6V1B2,NPLOC4
ATP6V1B2,TUBB2B
ATP6V1B2,SACM1L
ATP6V1B2,SLC36A1
ATP6V1B2,RRAGB
ATP6V1B2,RRAGC
ATP6V1B2,SPATA13
ATP6V1B2,CDC16
ATP6V1B2,CNOT6
ATP6V1B2,AFG3L2
ATP6V1B2,WASL
ATP6V1B2,ATP6V0B
ATP6V1B2,DCP1A
ATP6V1B2,ARFGAP1
ATP6V1B2,OSBP
ATP6V1B2,VTI1A
ATP6V1B2,YKT6
ATP6V1B2,STX12
ATP6V1B2,COG4
ATP6V1B2,UFD1L
ATP6V1B2,RABEPK
ATP6V1B2,NUBP1
ATP6V1B2,CDC27
ATP6V1B2,VPS29
ATP6V1B2,SNX30
ATP6V1B2,FPGS
ATP6V1B2,TRAPPC5
ATP6V1B2,GPI
ATP6V1B2,SYT6
ATP6V1B2,VPS16
ATP6V1B2,VPS33A
ATP6V1B2,ANKZF1
ATP6V1B2,FAXDC2
ATP6V1B2,TRAPPC3
ATP6V1B2,TRAPPC1
ATP6V1B2,CTDNEP1
ATP6V1B2,STT3B
ATP6V1B2,CBWD1
ATP6V1B2,CBWD2
ATP6V1B2,CBWD6
ATP6V1B2,HCCS
ATP6V1B2,SNX8
ATP6V1B2,PET112
ATP6V1B2,ABHD4
ATP6V1B2,RQCD1
ATP6V1B2,ATP6V1F
ATP6V1B2,TREH
ATP6V1B2,COG6
ATP6V1B2,PIGS
ATP6V1B2,SCD
ATP6V1B2,BECN1
ATP6V1B2,PITRM1
ATP6V1B2,TTI1
ATP6V1B2,ENSG00000127359
ATP6V1B2,SQLE
ATP6V1B2,DTD1
ATP6V1B2,CHCHD4
ATP6V1B2,SFXN5
ATP6V1B2,VPS26B
ATP6V1B2,RABGEF1
ATP6V1B2,ELAC2
ATP6V1B2,BLMH
ATP6V1B2,SRPR
ATP6V1B2,TRAPPC4
ATP6V1B2,ATP6V1G1
ATP6V1B2,RWDD1
ATP6V1B2,SIGMAR1
ATP6V1B2,TRAPPC6B
ATP6V1B2,SLC13A4
ATP6V1B2,SLC35F5
ATP6V1B2,CTSD
ATP6V1B2,TRAPPC10
ATP6V1B2,DHDH
ATP6V1B2,DRG2
ATP6V1B2,CBWD3
ATP6V1B2,VPS41
ATP6V1B2,ADCK2
ATP6V1B2,ATP8A1
ATP6V1B2,CRLS1
ATP6V1B2,DHDDS
MYO5B,GMPPB
MYO5B,RPL4
MYO5B,ENSG00000185637
