V1,V2
HSF4,WNK4
HSF4,PPAP2B
HSF4,LPAR2
HSF4,CACNA1A
HSF4,WNT16
HSF4,E2F3
HSF4,TRIB3
HSF4,PPARGC1A
HSF4,EBF1
HSF4,EPHB6
HSF4,BCL11A
HSF4,ZNF443
IDI2,KIF13B
IDI2,LPAR4
IDI2,MTMR6
IDI2,NCOR2
IDI2,NKRF
IDI2,HNF1A
IDI2,SPEN
IDI2,TNFRSF8
IDI2,TRAF3IP3
IDI2,OSR1
IDI2,PCDH9
IDI2,POU2F3
IDI2,UTP6
IDI2,WDR35
IDI2,YY1
IDI2,ZMYND8
IDI2,KMT2B
IDI2,ARID1A
IDI2,OSBPL1A
IDI2,SMO
IDI2,PANX3
IDI2,SENP7
IDI2,WNK4
IDI2,PPAP2B
IDI2,LPAR2
IDI2,CACNA1A
IDI2,WNT16
IDI2,E2F3
IDI2,TRIB3
IDI2,PPARGC1A
IDI2,EBF1
IDI2,EPHB6
IDI2,BCL11A
IDI2,ZNF443
KIF13B,LPAR4
KIF13B,MTMR6
KIF13B,NCOR2
KIF13B,NKRF
KIF13B,HNF1A
KIF13B,SPEN
KIF13B,TNFRSF8
KIF13B,TRAF3IP3
KIF13B,OSR1
KIF13B,PCDH9
KIF13B,POU2F3
KIF13B,UTP6
KIF13B,WDR35
KIF13B,YY1
KIF13B,ZMYND8
KIF13B,KMT2B
KIF13B,ARID1A
KIF13B,OSBPL1A
KIF13B,SMO
KIF13B,PANX3
KIF13B,SENP7
KIF13B,WNK4
KIF13B,PPAP2B
KIF13B,LPAR2
KIF13B,CACNA1A
KIF13B,WNT16
KIF13B,E2F3
KIF13B,TRIB3
KIF13B,PPARGC1A
KIF13B,EBF1
KIF13B,EPHB6
KIF13B,BCL11A
KIF13B,ZNF443
LPAR4,MTMR6
LPAR4,NCOR2
LPAR4,NKRF
LPAR4,HNF1A
LPAR4,SPEN
LPAR4,TNFRSF8
LPAR4,TRAF3IP3
LPAR4,OSR1
LPAR4,PCDH9
LPAR4,POU2F3
LPAR4,UTP6
LPAR4,WDR35
LPAR4,YY1
LPAR4,ZMYND8
LPAR4,KMT2B
LPAR4,ARID1A
LPAR4,OSBPL1A
LPAR4,SMO
LPAR4,PANX3
LPAR4,SENP7
LPAR4,WNK4
LPAR4,PPAP2B
LPAR4,LPAR2
LPAR4,CACNA1A
LPAR4,WNT16
LPAR4,E2F3
LPAR4,TRIB3
LPAR4,PPARGC1A
LPAR4,EBF1
LPAR4,EPHB6
LPAR4,BCL11A
LPAR4,ZNF443
MTMR6,NCOR2
MTMR6,NKRF
MTMR6,HNF1A
MTMR6,SPEN
MTMR6,TNFRSF8
MTMR6,TRAF3IP3
MTMR6,OSR1
MTMR6,PCDH9
MTMR6,POU2F3
MTMR6,UTP6
MTMR6,WDR35
MTMR6,YY1
MTMR6,ZMYND8
MTMR6,KMT2B
MTMR6,ARID1A
MTMR6,OSBPL1A
MTMR6,SMO
MTMR6,PANX3
MTMR6,SENP7
MTMR6,WNK4
MTMR6,PPAP2B
MTMR6,LPAR2
MTMR6,CACNA1A
MTMR6,WNT16
MTMR6,E2F3
MTMR6,PPP1R8
MTMR6,MTMR9
MTMR6,TRIB3
MTMR6,PPARGC1A
MTMR6,EBF1
MTMR6,EPHB6
MTMR6,BCL11A
MTMR6,ZNF443
MTMR6,hsa-miR-429
MTMR6,hsa-miR-3143
NCOR2,NKRF
NCOR2,HNF1A
NCOR2,SPEN
NCOR2,TNFRSF8
NCOR2,TRAF3IP3
NCOR2,OSR1
NCOR2,PCDH9
NCOR2,POU2F3
NCOR2,UTP6
NCOR2,WDR35
NCOR2,YY1
NCOR2,ZMYND8
NCOR2,NCOR1
NCOR2,RARA
NCOR2,ARNT
NCOR2,SP1
NCOR2,KMT2B
NCOR2,ARID1A
NCOR2,OSBPL1A
NCOR2,SMO
NCOR2,PANX3
NCOR2,SENP7
NCOR2,WNK4
NCOR2,RUNX1T1
NCOR2,PML
NCOR2,RBPJ
NCOR2,MEIS1
NCOR2,NR1H2
NCOR2,NR1I2
NCOR2,RUNX1
NCOR2,ZBTB16
NCOR2,ESR2
NCOR2,LRPAP1
NCOR2,PPARA
NCOR2,HDAC3
NCOR2,MYBL2
NCOR2,PPAP2B
NCOR2,LPAR2
NCOR2,CACNA1A
NCOR2,WNT16
NCOR2,ARID1B
NCOR2,CIR1
NCOR2,PBXIP1
NCOR2,POU2F1
NCOR2,SKIL
NCOR2,PPARG
NCOR2,MCAT
NCOR2,FAM98A
NCOR2,ASCC3
NCOR2,BEND3
NCOR2,RBM33
NCOR2,THRA
NCOR2,DDB2
NCOR2,E2F3
NCOR2,MYOD1
NCOR2,NR2F2
NCOR2,AHR
NCOR2,NR4A1
NCOR2,CBFA2T2
NCOR2,GPS2
NCOR2,PPARD
NCOR2,ESR1
NCOR2,NR1D1
NCOR2,NR1H4
NCOR2,NR3C1
NCOR2,NUFIP2
NCOR2,CLK3
NCOR2,DHX30
NCOR2,HELZ
NCOR2,PGR
NCOR2,TRIB3
NCOR2,PPARGC1A
NCOR2,EBF1
NCOR2,EPHB6
NCOR2,BCL11A
NCOR2,ZNF443
NCOR2,IKZF1
NCOR2,ZBTB6
NCOR2,SUMO4
NCOR2,TBL1X
NCOR2,HDAC10
NKRF,HNF1A
NKRF,SPEN
NKRF,TNFRSF8
NKRF,TRAF3IP3
NKRF,OSR1
NKRF,PCDH9
NKRF,POU2F3
NKRF,UTP6
NKRF,WDR35
NKRF,YY1
NKRF,ZMYND8
NKRF,KMT2B
NKRF,ARID1A
NKRF,OSBPL1A
NKRF,SMO
NKRF,PANX3
NKRF,SENP7
NKRF,WNK4
NKRF,PPAP2B
NKRF,LPAR2
NKRF,CACNA1A
NKRF,WNT16
NKRF,E2F3
NKRF,TRIB3
NKRF,PPARGC1A
NKRF,EBF1
NKRF,EPHB6
NKRF,BCL11A
NKRF,ZNF443
HNF1A,SPEN
HNF1A,TNFRSF8
HNF1A,TRAF3IP3
HNF1A,OSR1
HNF1A,PCDH9
HNF1A,POU2F3
HNF1A,UTP6
HNF1A,WDR35
HNF1A,YY1
HNF1A,ZMYND8
HNF1A,KMT2B
HNF1A,ARID1A
HNF1A,OSBPL1A
HNF1A,SMO
HNF1A,PANX3
HNF1A,SENP7
HNF1A,WNK4
HNF1A,TLE1
HNF1A,PPAP2B
HNF1A,LPAR2
HNF1A,CACNA1A
HNF1A,WNT16
HNF1A,POU2F1
HNF1A,CDX2
HNF1A,HNF4A
HNF1A,E2F3
HNF1A,PCBD2
HNF1A,TRIB3
HNF1A,PPARGC1A
HNF1A,EBF1
HNF1A,EPHB6
HNF1A,BCL11A
HNF1A,ZNF443
HNF1A,HNF1B
HNF1A,hsa-miR-484
SMAD7,HEYL
SMAD7,YAP1
SMAD7,LEF1
SMAD7,SMAD9
SMAD7,MBD1
SMAD7,PIAS1
SMAD7,SMAD5
SMAD7,MKL2
SMAD7,MYOD1
SMAD7,AXIN1
SMAD7,DVL1
SMAD7,SOX5
SMAD7,TTF2
SMAD7,TGFBR2
SMAD7,PARD3B
SMAD7,RNF111
SMAD7,SMAD6
SMAD7,CXXC5
SMAD7,ASH1L
SMAD7,SOX13
SMAD7,SOX7
SMAD7,STAMBP
SPEN,TNFRSF8
SPEN,TRAF3IP3
SPEN,OSR1
SPEN,PCDH9
SPEN,POU2F3
SPEN,UTP6
SPEN,WDR35
SPEN,YY1
SPEN,ZMYND8
SPEN,NCOR1
SPEN,RARA
SPEN,KMT2B
SPEN,ARID1A
SPEN,OSBPL1A
SPEN,SMO
SPEN,PANX3
SPEN,SENP7
SPEN,WNK4
SPEN,RBPJ
SPEN,NDRG3
SPEN,PPAP2B
SPEN,LPAR2
SPEN,CACNA1A
SPEN,WNT16
SPEN,MTA2
SPEN,MSX2
SPEN,DLX5
SPEN,MBD3
SPEN,METAP1
SPEN,E2F3
SPEN,HOXC6
SPEN,HOXA6
SPEN,CCNE1
SPEN,PPARD
SPEN,UBE2L6
SPEN,TRIB3
SPEN,PPARGC1A
SPEN,EBF1
SPEN,EPHB6
SPEN,BCL11A
SPEN,ZNF443
TNFRSF8,TRAF3IP3
TNFRSF8,OSR1
TNFRSF8,PCDH9
TNFRSF8,POU2F3
TNFRSF8,UTP6
TNFRSF8,WDR35
TNFRSF8,YY1
TNFRSF8,ZMYND8
TNFRSF8,KMT2B
TNFRSF8,ARID1A
TNFRSF8,OSBPL1A
TNFRSF8,SMO
TNFRSF8,PANX3
TNFRSF8,SENP7
TNFRSF8,WNK4
TNFRSF8,TDP2
TNFRSF8,PPAP2B
TNFRSF8,LPAR2
TNFRSF8,CACNA1A
TNFRSF8,WNT16
TNFRSF8,E2F3
TNFRSF8,TRIB3
TNFRSF8,PPARGC1A
TNFRSF8,EBF1
TNFRSF8,EPHB6
TNFRSF8,BCL11A
TNFRSF8,ZNF443
TNFRSF8,hsa-miR-1290
TRAF3IP3,OSR1
TRAF3IP3,PCDH9
TRAF3IP3,POU2F3
TRAF3IP3,UTP6
TRAF3IP3,WDR35
TRAF3IP3,YY1
TRAF3IP3,ZMYND8
TRAF3IP3,KMT2B
TRAF3IP3,ARID1A
TRAF3IP3,OSBPL1A
TRAF3IP3,SMO
TRAF3IP3,PANX3
TRAF3IP3,SENP7
TRAF3IP3,WNK4
TRAF3IP3,PPAP2B
TRAF3IP3,LPAR2
TRAF3IP3,CACNA1A
TRAF3IP3,WNT16
TRAF3IP3,E2F3
TRAF3IP3,TRIB3
TRAF3IP3,PPARGC1A
TRAF3IP3,EBF1
TRAF3IP3,EPHB6
TRAF3IP3,BCL11A
TRAF3IP3,ZNF443
OSR1,PCDH9
OSR1,POU2F3
OSR1,UTP6
OSR1,WDR35
OSR1,YY1
OSR1,ZMYND8
OSR1,KMT2B
OSR1,ARID1A
OSR1,SMO
OSR1,PANX3
OSR1,SENP7
OSR1,WNK4
OSR1,PPAP2B
OSR1,LPAR2
OSR1,CACNA1A
OSR1,WNT16
OSR1,E2F3
OSR1,TRIB3
OSR1,PPARGC1A
OSR1,EBF1
OSR1,EPHB6
OSR1,BCL11A
OSR1,ZNF443
PCDH9,POU2F3
PCDH9,UTP6
PCDH9,WDR35
PCDH9,YY1
PCDH9,ZMYND8
PCDH9,KMT2B
PCDH9,ARID1A
PCDH9,OSBPL1A
PCDH9,SMO
PCDH9,PANX3
PCDH9,SENP7
PCDH9,WNK4
PCDH9,PPAP2B
PCDH9,LPAR2
PCDH9,CACNA1A
PCDH9,WNT16
PCDH9,E2F3
PCDH9,TRIB3
PCDH9,PPARGC1A
PCDH9,EBF1
PCDH9,EPHB6
PCDH9,BCL11A
PCDH9,ZNF443
PCDH9,hsa-miR-3143
POU2F3,UTP6
POU2F3,WDR35
POU2F3,YY1
POU2F3,ZMYND8
POU2F3,KMT2B
POU2F3,ARID1A
POU2F3,OSBPL1A
POU2F3,SMO
POU2F3,PANX3
POU2F3,SENP7
POU2F3,WNK4
POU2F3,PPAP2B
POU2F3,LPAR2
POU2F3,CACNA1A
POU2F3,WNT16
POU2F3,E2F3
POU2F3,TRIB3
POU2F3,PPARGC1A
POU2F3,EBF1
POU2F3,EPHB6
POU2F3,BCL11A
POU2F3,ZNF443
UTP6,WDR35
UTP6,YY1
UTP6,ZMYND8
UTP6,KMT2B
UTP6,ARID1A
UTP6,OSBPL1A
UTP6,SMO
UTP6,PANX3
UTP6,SENP7
UTP6,WNK4
UTP6,PPAP2B
UTP6,LPAR2
UTP6,CACNA1A
UTP6,WNT16
UTP6,E2F3
UTP6,TRIB3
UTP6,PPARGC1A
UTP6,EBF1
UTP6,EPHB6
UTP6,BCL11A
UTP6,ZNF443
WDR35,YY1
WDR35,ZMYND8
WDR35,KMT2B
WDR35,ARID1A
WDR35,OSBPL1A
WDR35,SMO
WDR35,PANX3
WDR35,SENP7
WDR35,WNK4
WDR35,PPAP2B
WDR35,LPAR2
WDR35,CACNA1A
WDR35,WNT16
WDR35,E2F3
WDR35,ENSG00000005189
WDR35,TRIB3
WDR35,PPARGC1A
WDR35,EBF1
WDR35,EPHB6
WDR35,BCL11A
WDR35,ZNF443
YY1,ZMYND8
YY1,SP1
YY1,KMT2B
YY1,ARID1A
YY1,OSBPL1A
YY1,SMO
YY1,PANX3
YY1,SENP7
YY1,WNK4
YY1,CDKN2A
YY1,GTF2B
YY1,HDAC3
YY1,PPAP2B
YY1,SREBF1
YY1,LPAR2
YY1,CACNA1A
YY1,WNT16
YY1,MTA2
YY1,YAF2
YY1,E2F3
YY1,TRIB3
YY1,PPARGC1A
YY1,EBF1
YY1,EPHB6
YY1,BCL11A
YY1,ZNF443
YY1,RYBP
YY1,E2F2
YY1,ATF6
ZMYND8,KMT2B
ZMYND8,ARID1A
ZMYND8,OSBPL1A
ZMYND8,SMO
ZMYND8,PANX3
ZMYND8,SENP7
ZMYND8,WNK4
ZMYND8,PPAP2B
ZMYND8,LPAR2
ZMYND8,CACNA1A
ZMYND8,WNT16
ZMYND8,ZFYVE9
ZMYND8,PMS2CL
ZMYND8,PMS2
ZMYND8,E2F3
ZMYND8,TRIB3
ZMYND8,PPARGC1A
ZMYND8,EBF1
ZMYND8,EPHB6
ZMYND8,BCL11A
ZMYND8,ZNF443
NCOR1,RARA
NCOR1,SP1
NCOR1,RUNX1T1
NCOR1,PML
NCOR1,RBPJ
NCOR1,RBL2
NCOR1,RUNX1
NCOR1,ZBTB16
NCOR1,ESR2
NCOR1,PPARA
NCOR1,LIN52
NCOR1,HDAC3
NCOR1,CSTB
NCOR1,GOLGA4
NCOR1,MYBL1
NCOR1,MYBL2
NCOR1,HSBP1P2
NCOR1,SLC4A2
NCOR1,PARK7
NCOR1,PDAP1
NCOR1,LIN9
NCOR1,SKIL
NCOR1,HTT
NCOR1,PPARG
NCOR1,MECP2
NCOR1,SKI
NCOR1,E2F5
NCOR1,TCF12
NCOR1,DACH1
NCOR1,NR1D2
NCOR1,CBFA2T2
NCOR1,ETS2
NCOR1,GPS2
NCOR1,CORO2A
NCOR1,PPARD
NCOR1,TRIM33
NCOR1,ESR1
NCOR1,NR1D1
NCOR1,NR2E3
NCOR1,NR3C1
NCOR1,DHX30
NCOR1,HEY2
NCOR1,EBF1
NCOR1,TBL1X
GLI2,AGGF1
GLI2,SPRED1
GLI2,KLHL5
GLI2,NR5A2
GLI2,ZSWIM5
GLI2,LMO1
GLI2,AEBP2
GLI2,SUFU
GLI2,DHH
GLI2,TBX3
GLI2,STK36
GLI2,PHC1
GLI2,PHC1P1
GLI2,PIAS1
GLI2,SKI
GLI2,MEIS2
GLI2,MEPCE
GLI2,MYF5
GLI2,CCNE1
GLI2,CRYL1
GLI2,ZNF703
GLI2,WNT4
GLI2,PDCD4
GLI2,ZMYM4
GLI2,CD109
GLI2,EBF1
GLI2,ZIC2
GLI2,ZIC1
GLI2,RFX3
GLI2,TBX6
GLI2,TPTEP1
GLI2,ZFHX4
GLI2,TTC28
GLI2,TTC7B
GLI2,WTIP
GLI2,AGAP1
GLI2,ANKRD50
GLI2,BMI1
GLI2,BRD1
GLI2,EN1
GLI2,EXTL3
RARA,NCOA2
RARA,SP1
RARA,PML
RARA,ZBTB16
RARA,NRIP1
RARA,HDAC3
RARA,RXRG
RARA,POU2F1
RARA,IRX4
RARA,CCND3
RARA,GADD45B
RARA,NKX2-1
RARA,COPS2
RARA,MBD1
RARA,NCOA6
RARA,NPAS2
RARA,RXRB
RARA,ENSG00000206289
RARA,ESR1
RARA,TRIP4
RARA,NR0B2
RARA,NR2E3
RARA,NSD1
RARA,BAG1
RARA,TDG
RARA,UBE3A
RARA,TRIM24
RARA,ENSG00000215700
RARA,ENSG00000206218
RARA,NRBF2
RARA,PNRC2
RARA,PNRC1
RARA,BTG1
RARA,RBP2
RARA,EZH2
RARA,GATA2
DHX33,FUBP1
DHX33,hsa-miR-429
PCM1,ENSG00000215693
PCM1,ABI2
PCM1,CCDC53
PTRH2,PAN3
PTRH2,CCDC12
PTRH2,DRAP1
PTRH2,AES
PTRH2,SGTB
PTRH2,CAPN15
ENSG00000214225,PAN3
ENSG00000214225,CCDC12
ENSG00000214225,DRAP1
ENSG00000214225,AES
ENSG00000214225,SGTB
ENSG00000214225,CAPN15
DTNBP1,NBEA
DTNBP1,BLOC1S1
DTNBP1,MXD1
DTNBP1,LONRF3
DTNBP1,BLOC1S2
DTNBP1,PFDN1
DTNBP1,MACF1
DTNBP1,CCND3
DTNBP1,CCDC85C
DTNBP1,CCDC22
DTNBP1,ARHGAP17
DTNBP1,BLOC1S4
DTNBP1,ESRRB
DTNBP1,AKAP6
DTNBP1,BLOC1S3
DTNBP1,BLOC1S6
DTNBP1,SFR1
DTNBP1,CCDC13-AS1
DTNBP1,GLTSCR1L
RNASEH2B,OTUB1
RNASEH2B,NDRG3
RNASEH2B,CIR1
RNASEH2B,CCDC6
RNASEH2B,HNF4A
RNASEH2B,GABPA
RNASEH2B,SGTB
RNASEH2B,ARHGAP17
RNASEH2B,SPARCL1
RNASEH2B,HID1
RNASEH2B,C2orf69
RNASEH2B,HLX
RNASEH2B,USB1
RNASEH2B,ZBTB8OS
RNASEH2B,HBS1L
RNASEH2B,SPATA2L
RNASEH2B,FKBP15
RNASEH2B,ENSG00000120087
RNASEH2B,ENSG00000127150
RNASEH2B,ERI2
ENSG00000215693,GOLGA2
PMF1,GDF9
PMF1,CRMP1
PMF1,COPS6
PMF1,PTN
PMF1,MIS12
PMF1,SPC24
PMF1,ZWINT
PMF1,CASC5
PMF1,DSN1
PMF1,NDC80
PMF1,NR3C1
PMF1,CTSH
RBM23,PTN
RBM23,ESR1
RBM23,PGR
EPN1,AP2A2
EPN1,CRMP1
EPN1,ZBTB16
EPN1,RNF11
EPN1,EPS15L1
KIAA1432,TCTEX1D2
KIAA1432,FAM161B
KIAA1432,hsa-miR-429
KIAA1432,hsa-miR-3198
TCTEX1D2,DYNLT1
TCTEX1D2,MTMR9
TCTEX1D2,NDUFB5
TCTEX1D2,RNF185
TCTEX1D2,TTC19
SPDL1,GPS2
ENSG00000106540,CHD3
EXOC1,GOLGA4
EXOC1,MACF1
EXOC1,CCDC22
EXOC1,NUF2
EXOC1,ARHGAP1
EXOC1,COLEC12
EXOC1,CCSER2
KIAA1598,MEGF10
MEGF10,HSPA12A
MEGF10,SCAPER
MEGF10,CUL7
MEGF10,ADD3
MEGF10,RANBP10
MEGF10,hsa-miR-429
CDC73,TCF4
CDC73,WWC1
CDC73,TOMM20
CDC73,BCL9
CDC73,PYGO2
CDC73,HOOK3
KIF13A,AP2A2
KIF13A,ATF7IP
KIF13A,DESI2
KIF13A,hsa-miR-429
AP2A2,SP1
AP2A2,SENP3
AP2A2,MACF1
AP2A2,HTT
AP2A2,MBD1
AP2A2,PIAS3
AP2A2,GMEB1
AP2A2,ENSG00000171032
AP2A2,CEP250
AP2A2,RRBP1
AP2A2,ENSG00000189231
AP2A2,PRSS8
AP2A2,ZBTB6
AP2A2,SLC12A4
AP2A2,SNAP91
AP2A2,TTC3
AP2A2,AFTPH
ATF7IP,SP1
ATF7IP,SENP3
ATF7IP,HEYL
ATF7IP,MACF1
ATF7IP,MBD1
ATF7IP,PIAS3
ATF7IP,MRI1
ATF7IP,GMEB1
ATF7IP,ENSG00000171032
ATF7IP,CEP250
ATF7IP,PAPPA2
ATF7IP,RRBP1
ATF7IP,ENSG00000189231
ATF7IP,PRSS8
ATF7IP,QRICH1
ATF7IP,ZBTB6
ATF7IP,SLC12A4
ATF7IP,SVEP1
ATF7IP,TTC3
ATF7IP,ZNF518A
ATF7IP,CDH11
ATF7IP,hsa-miR-1290
ATF7IP,hsa-miR-3143
ATF7IP,DMTF1
ENSG00000151514,RBL2
ENSG00000151514,CBX2
ENSG00000151514,PHC1
ENSG00000151514,PHC1P1
ENSG00000151514,EYA3
ENSG00000151514,EYA4
DESI2,hsa-miR-3198
KIF14,STAU2
KIF14,hsa-miR-429
KIF14,hsa-miR-3143
STAU2,PROX1
STAU2,PURA
KIF15,CHD3
KIF15,MAP1LC3A
AGGF1,RBPJ
AGGF1,LONRF3
AGGF1,SNAI2
AGGF1,METTL14
AGGF1,BLOC1S6
KIF22,GDF9
KIF22,SIAH1
KIF22,IMMT
GDF9,S100A8
GDF9,CCDC53
GDF9,BMPR2
GDF9,PAFAH1B3
GDF9,PCDHA4
GDF9,SERPINB9
GDF9,TK1
GDF9,NDUFB9
GDF9,STRN4
GDF9,MPHOSPH6
GDF9,TRIB3
GDF9,PRKRA
GDF9,BTBD2
GDF9,FXYD6
GDF9,FOXG1
GDF9,BMP15
GDF9,CDKN2C
GDF9,ENSG00000163828
SIAH1,APC
SIAH1,PROX1
SIAH1,RBBP8
SIAH1,COPS7B
SIAH1,MKL2
SIAH1,MRPL18
SIAH1,ZBTB44
SIAH1,UBE2D1
SIAH1,BAG1
SIAH1,NRG3
SIAH1,HDGF
SIAH1,POU2AF1
SIAH1,SNCAIP
SIAH1,SARM1
SIAH1,RSPH3
SIAH1,HYI
SIAH1,TBL1X
SIAH1,hsa-miR-429
KIF3B,KIFAP3
KIF3B,APC
KIF3B,hsa-miR-1254
KIF4A,DNMT3B
KIF4A,hsa-miR-3143
KIF4A,HMG20B
DNMT3B,CBX5
DNMT3B,DNMT3A
DNMT3B,SUV39H1
DNMT3B,SUMO1
DNMT3B,EZH2
DNMT3B,DNMT3L
DNMT3B,ZBTB18
DNMT3B,CBX1
KIF5C,KLC1
KIF5C,NCOA2
KLC1,ARNT
KLC1,DCHS1
KLC1,YPEL2
KLC1,IGLON5
KLC1,NTM
KLC1,SPSB1
KLC1,ENSG00000214186
KLC1,COPS3
KLC1,TEKT2
KLC1,MSI2
KLC1,ODF1
KLC1,CLSTN1
KLC1,AKIRIN2
KLC1,TDRD6
KLC1,ZNF800
KLC1,ARHGAP1
KLC1,hsa-miR-1290
KLC1,BBS5
NCOA2,ARNT
NCOA2,CDK4
NCOA2,RORA
NCOA2,CCND3
NCOA2,DLX5
NCOA2,NKX2-1
NCOA2,PPARG
NCOA2,PIAS3
NCOA2,HNF4A
NCOA2,MEF2C
NCOA2,DLX2
NCOA2,HIF1A
NCOA2,AHR
NCOA2,GMEB1
NCOA2,VDR
NCOA2,NR4A1
NCOA2,ESR1
NCOA2,NR3C1
NCOA2,OPN1LW
NCOA2,ESRRB
NCOA2,TRIM21
NCOA2,hsa-miR-429
NCOA2,hsa-miR-1290
NCOA2,ANKRD11
KIFAP3,APC
KIFAP3,MPPE1
KIFAP3,SUGP1
KIFAP3,RAP1GDS1
APC,CTBP1
APC,CDC20
APC,TCF7L2
APC,AXIN1
APC,COMP
APC,DVL2
APC,DVL1
APC,BUB1
APC,AXIN2
APC,TBL1X
APC,TBL1Y
APC,hsa-miR-3198
MPPE1,NAGA
MPPE1,DLX2
MPPE1,ERH
MPPE1,HOXC6
MPPE1,TBC1D23
MPPE1,CCNE1
MPPE1,AGAP1
SUGP1,NFYC
SUGP1,RBM4B
SUGP1,WTIP
SUGP1,GRINA
RAP1GDS1,NRAS
RAP1GDS1,ZNF451
RAP1GDS1,CCDC102A
KIFC3,USO1
USO1,RNASEK-C17orf49
USO1,RAD54L2
USO1,LIX1L
USO1,COPS4
USO1,EEA1
USO1,CACNG5
USO1,CACNG7
USO1,COPS3
USO1,MOB2
USO1,EYA3
USO1,ELAVL3
USO1,DAAM1
USO1,SCRT1
USO1,FAM161B
USO1,C10orf2
USO1,GOLGA2
USO1,GOLGB1
USO1,AGAP1
USO1,EYA4
USO1,CACTIN
PTPRO,PIM1
SPRED1,PMS2CL
SPRED1,PMS2
SPRED1,ANGEL1
SPRED1,hsa-miR-3143
ARNT,PML
ARNT,HEY1
ARNT,SMAD9
ARNT,HIF1A
ARNT,SIM1
ARNT,AHR
ARNT,NCOA7
ARNT,ESR1
ARNT,TRIP11
ARNT,NPAS4
ARNT,SIM2
ARNT,HEY2
ARNT,EPAS1
ARNT,POU3F2
ARNT,SENP6
ARNT,AIP
DCHS1,LIX1L
DCHS1,FAT4
YPEL2,hsa-miR-429
S100A8,C14orf1
S100A8,NUAK1
S100A8,UNC119
S100A8,PPIAP29
S100A8,GPR75-ASB3
S100A8,USF2
S100A8,IGSF21
KLF10,SP1
KLF10,ZNF512B
KLF10,hsa-miR-429
SP1,KLF4
SP1,CEBPB
SP1,KLF6
SP1,PML
SP1,ZBTB16
SP1,ESR2
SP1,TAL1
SP1,RBL1
SP1,RB1
SP1,SREBF1
SP1,PHC2
SP1,POU2F1
SP1,HTT
SP1,NR5A1
SP1,PIAS2
SP1,ATF7IP2
SP1,MEF2C
SP1,MEF2D
SP1,BCOR
SP1,E2F3
SP1,MSX1
SP1,HIF1A
SP1,GABPA
SP1,NFYB
SP1,PURA
SP1,MYOD1
SP1,MYOG
SP1,AHR
SP1,ESR1
SP1,HMGA1
SP1,NFYA
SP1,SUDS3
SP1,EPAS1
SP1,PER3
SP1,SOX10
SP1,SOX8
SP1,SETD1A
SP1,PPP1R13L
SP1,RNF19A
SP1,E2F2
SP1,SP3
SP1,ZBTB7A
SP1,hsa-miR-1290
KLF11,hsa-miR-421
FLI1,TDP2
FLI1,SMAD9
FLI1,GATA1
FLI1,hsa-miR-429
FLI1,ERG
KLF4,KLF6
KLF4,hsa-miR-429
CEBPB,RUNX1
CEBPB,ATF4
CEBPB,RUNX2
CEBPB,RB1
CEBPB,ELK1
CEBPB,ESR1
CEBPB,HMGA1
CEBPB,NR3C1
CEBPB,FOXO1
CEBPB,ENSG00000180733
CEBPB,ATF5
CEBPB,DBP
CEBPB,CEBPE
CEBPB,CEBPG
KLF3,CTBP2
CTBP2,CBX4
CTBP2,CTBP1
CTBP2,HHEX
CTBP2,ZNF512B
CTBP2,NRIP1
CTBP2,TGIF1
CTBP2,MECOM
CTBP2,SNAI2
CTBP2,DRAP1
CTBP2,TLE4
CTBP2,ZBTB44
CTBP2,BNC2
CTBP2,BAZ2B
CTBP2,AKTIP
CTBP2,RAI2
CTBP2,TEAD3
CTBP2,ZFPM2
CTBP2,DHX35
KLF6,CELSR2
KLF6,HDAC3
KLF6,PDCD6IP
KLF6,VPS28
KLF6,hsa-miR-429
KLF6,hsa-miR-1254
KLF6,hsa-miR-3143
KLF6,hsa-miR-421
KLF6,ENSG00000197025
CELSR2,PHF10
KLHDC3,TMX2
KLHDC3,ENSG00000137330
KLHDC3,LMBR1L
KLHDC3,MRPS18B
KLHDC3,LRRC16A
KLHDC3,MEPCE
KLHDC3,ENSG00000203624
KLHDC3,EZH2
TMX2,SLC25A19
ENSG00000137330,RBL2
ENSG00000137330,ENSG00000206440
ENSG00000137330,RTFDC1
ENSG00000137330,ENSG00000168593
LMBR1L,SUFU
MRPS18B,RBL2
MRPS18B,ENSG00000206440
MRPS18B,RTFDC1
MRPS18B,ENSG00000168593
KLHL20,C14orf1
KLHL20,CRMP1
KLHL20,GBP2
C14orf1,MRPL38
C14orf1,CRADD
C14orf1,MRPS12
C14orf1,PAFAH1B3
C14orf1,PCDHA4
C14orf1,SERPINB9
C14orf1,SULT1E1
C14orf1,TK1
C14orf1,NAT9
C14orf1,SEPHS1
C14orf1,MPHOSPH6
C14orf1,PPP1R8
C14orf1,ZFP64
C14orf1,PHYHIP
C14orf1,CELF3
C14orf1,PFN1
C14orf1,BTBD2
C14orf1,CCL18
C14orf1,hsa-miR-1254
CRMP1,FTH1
CRMP1,AGR2
CRMP1,MRPS12
CRMP1,PAFAH1B3
CRMP1,SERPINB9
CRMP1,TK1
CRMP1,NAT9
CRMP1,HTT
CRMP1,MCM3AP
CRMP1,SEPHS1
CRMP1,PPP1R8
CRMP1,GNE
CRMP1,AXIN1
CRMP1,PFN1
CRMP1,FUBP1
CRMP1,ARL15
CRMP1,BTBD2
CRMP1,CCL18
CRMP1,DPYSL2
CRMP1,IL33
