V1,V2
ADIPOR1,RPH3AL
ADIPOR1,SLC5A12
ADIPOR1,STAB2
ADIPOR1,SYNE1
ADIPOR1,TP53BP2
ADIPOR1,TTBK2
ADIPOR1,WWP2
ADIPOR1,PDLIM5
ADIPOR1,GAS2L2
ADIPOR1,TCEB3C
ADIPOR1,TLX3
AMHR2,ARHGAP26
AMHR2,CARD6
AMHR2,CASP8
AMHR2,CENPC
AMHR2,CFHR4
AMHR2,GFRA2
AMHR2,HOXA3
AMHR2,LEPREL4
AMHR2,MAP2K6
AMHR2,NPAS3
AMHR2,OR10H2
AMHR2,PATZ1
AMHR2,PINK1
AMHR2,PKN2
AMHR2,PRDM15
AMHR2,QRFPR
AMHR2,RBBP6
AMHR2,RPH3AL
AMHR2,SLC5A12
AMHR2,STAB2
AMHR2,SYNE1
AMHR2,TP53BP2
AMHR2,TTBK2
AMHR2,WWP2
AMHR2,BMP8A
AMHR2,BMP5
AMHR2,PDLIM5
AMHR2,GAS2L2
AMHR2,TCEB3C
AMHR2,TLX3
ARHGAP26,CARD6
ARHGAP26,CASP8
ARHGAP26,CENPC
ARHGAP26,CFHR4
ARHGAP26,GFRA2
ARHGAP26,HOXA3
ARHGAP26,LEPREL4
ARHGAP26,MAP2K6
ARHGAP26,NPAS3
ARHGAP26,OR10H2
ARHGAP26,PATZ1
ARHGAP26,PINK1
ARHGAP26,PKN2
ARHGAP26,PRDM15
ARHGAP26,QRFPR
ARHGAP26,RBBP6
ARHGAP26,RPH3AL
ARHGAP26,SLC5A12
ARHGAP26,STAB2
ARHGAP26,SYNE1
ARHGAP26,TP53BP2
ARHGAP26,TTBK2
ARHGAP26,WWP2
ARHGAP26,PDLIM5
ARHGAP26,GAS2L2
ARHGAP26,TCEB3C
ARHGAP26,TLX3
CARD6,CASP8
CARD6,CENPC
CARD6,CFHR4
CARD6,GFRA2
CARD6,HOXA3
CARD6,LEPREL4
CARD6,MAP2K6
CARD6,NPAS3
CARD6,OR10H2
CARD6,PATZ1
CARD6,PINK1
CARD6,PKN2
CARD6,PRDM15
CARD6,QRFPR
CARD6,RBBP6
CARD6,RPH3AL
CARD6,SLC5A12
CARD6,STAB2
CARD6,SYNE1
CARD6,TP53BP2
CARD6,TTBK2
CARD6,WWP2
CARD6,CARD8
CARD6,NOD1
CARD6,PDLIM5
CARD6,GAS2L2
CARD6,TCEB3C
CARD6,TLX3
CASP8,CENPC
CASP8,CFHR4
CASP8,GFRA2
CASP8,HOXA3
CASP8,LEPREL4
CASP8,MAP2K6
CASP8,NPAS3
CASP8,OR10H2
CASP8,PATZ1
CASP8,PINK1
CASP8,PKN2
CASP8,PRDM15
CASP8,QRFPR
CASP8,RBBP6
CASP8,RPH3AL
CASP8,SLC5A12
CASP8,STAB2
CASP8,SYNE1
CASP8,TP53BP2
CASP8,TTBK2
CASP8,WWP2
CASP8,FAS
CASP8,FASLG
CASP8,APAF1
CASP8,TFCP2
CASP8,BCAP31
CASP8,CASP6
CASP8,DEDD2
CASP8,PYCARD
CASP8,STK3
CASP8,BAX
CASP8,BCL2
CASP8,TNFRSF10A
CASP8,MAP4K1
CASP8,CASP14
CASP8,NOD1
CASP8,MINK1
CASP8,IL1R1
CASP8,IL1R2
CASP8,CFLAR
CASP8,NOL3
CASP8,CASP8AP2
CASP8,CRADD
CASP8,DEDD
CASP8,EDA2R
CASP8,FAF1
CASP8,TNFSF10
CASP8,PDLIM5
CASP8,GAS2L2
CASP8,TCEB3C
CASP8,TLX3
CASP8,IFT57
CASP8,MAP4K4
CENPC,CFHR4
CENPC,GFRA2
CENPC,HOXA3
CENPC,LEPREL4
CENPC,MAP2K6
CENPC,NPAS3
CENPC,OR10H2
CENPC,PATZ1
CENPC,PINK1
CENPC,PKN2
CENPC,PRDM15
CENPC,QRFPR
CENPC,RBBP6
CENPC,RPH3AL
CENPC,SLC5A12
CENPC,STAB2
CENPC,SYNE1
CENPC,TP53BP2
CENPC,TTBK2
CENPC,WWP2
CENPC,PDLIM5
CENPC,GAS2L2
CENPC,TCEB3C
CENPC,TLX3
CFHR4,GFRA2
CFHR4,HOXA3
CFHR4,LEPREL4
CFHR4,MAP2K6
CFHR4,NPAS3
CFHR4,OR10H2
CFHR4,PATZ1
CFHR4,PINK1
CFHR4,PKN2
CFHR4,PRDM15
CFHR4,QRFPR
CFHR4,RBBP6
CFHR4,RPH3AL
CFHR4,SLC5A12
CFHR4,STAB2
CFHR4,SYNE1
CFHR4,TP53BP2
CFHR4,TTBK2
CFHR4,WWP2
CFHR4,PDLIM5
CFHR4,GAS2L2
CFHR4,TCEB3C
CFHR4,TLX3
GFRA2,HOXA3
GFRA2,LEPREL4
GFRA2,MAP2K6
GFRA2,NPAS3
GFRA2,OR10H2
GFRA2,PATZ1
GFRA2,PINK1
GFRA2,PKN2
GFRA2,PRDM15
GFRA2,QRFPR
GFRA2,RBBP6
GFRA2,RPH3AL
GFRA2,SLC5A12
GFRA2,STAB2
GFRA2,SYNE1
GFRA2,TP53BP2
GFRA2,TTBK2
GFRA2,WWP2
GFRA2,PDLIM5
GFRA2,GAS2L2
GFRA2,TCEB3C
GFRA2,TLX3
HOXA3,LEPREL4
HOXA3,MAP2K6
HOXA3,NPAS3
HOXA3,OR10H2
HOXA3,PATZ1
HOXA3,PINK1
HOXA3,PKN2
HOXA3,PRDM15
HOXA3,QRFPR
HOXA3,RBBP6
HOXA3,RPH3AL
HOXA3,SLC5A12
HOXA3,STAB2
HOXA3,SYNE1
HOXA3,TP53BP2
HOXA3,TTBK2
HOXA3,WWP2
HOXA3,PDLIM5
HOXA3,GAS2L2
HOXA3,TCEB3C
HOXA3,TLX3
LEPREL4,MAP2K6
LEPREL4,NPAS3
LEPREL4,OR10H2
LEPREL4,PATZ1
LEPREL4,PINK1
LEPREL4,PKN2
LEPREL4,PRDM15
LEPREL4,QRFPR
LEPREL4,RBBP6
LEPREL4,RPH3AL
LEPREL4,SLC5A12
LEPREL4,STAB2
LEPREL4,SYNE1
LEPREL4,TP53BP2
LEPREL4,TTBK2
LEPREL4,WWP2
LEPREL4,PDLIM5
LEPREL4,GAS2L2
LEPREL4,TCEB3C
LEPREL4,TLX3
MAP2K6,NPAS3
MAP2K6,OR10H2
MAP2K6,PATZ1
MAP2K6,PINK1
MAP2K6,PKN2
MAP2K6,PRDM15
MAP2K6,QRFPR
MAP2K6,RBBP6
MAP2K6,RPH3AL
MAP2K6,SLC5A12
MAP2K6,STAB2
MAP2K6,SYNE1
MAP2K6,TP53BP2
MAP2K6,TTBK2
MAP2K6,WWP2
MAP2K6,PDLIM5
MAP2K6,GAS2L2
MAP2K6,TCEB3C
MAP2K6,TLX3
MAP2K6,MAP3K6
NPAS3,OR10H2
NPAS3,PATZ1
NPAS3,PINK1
NPAS3,PKN2
NPAS3,PRDM15
NPAS3,QRFPR
NPAS3,RBBP6
NPAS3,RPH3AL
NPAS3,SLC5A12
NPAS3,STAB2
NPAS3,SYNE1
NPAS3,TP53BP2
NPAS3,TTBK2
NPAS3,WWP2
NPAS3,PDLIM5
NPAS3,GAS2L2
NPAS3,TCEB3C
NPAS3,TLX3
OR10H2,PATZ1
OR10H2,PINK1
OR10H2,PKN2
OR10H2,PRDM15
OR10H2,QRFPR
OR10H2,RBBP6
OR10H2,RPH3AL
OR10H2,SLC5A12
OR10H2,STAB2
OR10H2,SYNE1
OR10H2,TP53BP2
OR10H2,TTBK2
OR10H2,WWP2
OR10H2,PDLIM5
OR10H2,GAS2L2
OR10H2,TCEB3C
OR10H2,TLX3
PATZ1,PINK1
PATZ1,PKN2
PATZ1,PRDM15
PATZ1,QRFPR
PATZ1,RBBP6
PATZ1,RPH3AL
PATZ1,SLC5A12
PATZ1,STAB2
PATZ1,SYNE1
PATZ1,TP53BP2
PATZ1,TTBK2
PATZ1,WWP2
PATZ1,PDLIM5
PATZ1,GAS2L2
PATZ1,TCEB3C
PATZ1,TLX3
PINK1,PKN2
PINK1,PRDM15
PINK1,QRFPR
PINK1,RBBP6
PINK1,RPH3AL
PINK1,SLC5A12
PINK1,STAB2
PINK1,SYNE1
PINK1,TP53BP2
PINK1,TTBK2
PINK1,WWP2
PINK1,PDLIM5
PINK1,GAS2L2
PINK1,TCEB3C
PINK1,TLX3
PKN2,PRDM15
PKN2,QRFPR
PKN2,RBBP6
PKN2,RPH3AL
PKN2,SLC5A12
PKN2,STAB2
PKN2,SYNE1
PKN2,TP53BP2
PKN2,TTBK2
PKN2,WWP2
PKN2,PDLIM5
PKN2,GAS2L2
PKN2,TCEB3C
PKN2,TLX3
PRDM15,QRFPR
PRDM15,RBBP6
PRDM15,RPH3AL
PRDM15,SLC5A12
PRDM15,STAB2
PRDM15,SYNE1
PRDM15,TP53BP2
PRDM15,TTBK2
PRDM15,WWP2
PRDM15,PDLIM5
PRDM15,GAS2L2
PRDM15,TCEB3C
PRDM15,TLX3
QRFPR,RBBP6
QRFPR,RPH3AL
QRFPR,SLC5A12
QRFPR,STAB2
QRFPR,SYNE1
QRFPR,TP53BP2
QRFPR,TTBK2
QRFPR,WWP2
QRFPR,PDLIM5
QRFPR,GAS2L2
QRFPR,TCEB3C
QRFPR,TLX3
RBBP6,RPH3AL
RBBP6,SLC5A12
RBBP6,STAB2
RBBP6,SYNE1
RBBP6,TP53BP2
RBBP6,TTBK2
RBBP6,WWP2
RBBP6,MCOLN3
RBBP6,PDLIM5
RBBP6,GAS2L2
RBBP6,TCEB3C
RBBP6,TLX3
RPH3AL,SLC5A12
RPH3AL,STAB2
RPH3AL,SYNE1
RPH3AL,TP53BP2
RPH3AL,TTBK2
RPH3AL,WWP2
RPH3AL,PDLIM5
RPH3AL,GAS2L2
RPH3AL,TCEB3C
RPH3AL,TLX3
SLC5A12,STAB2
SLC5A12,SYNE1
SLC5A12,TP53BP2
SLC5A12,TTBK2
SLC5A12,WWP2
SLC5A12,PDLIM5
SLC5A12,GAS2L2
SLC5A12,TCEB3C
SLC5A12,TLX3
STAB2,SYNE1
STAB2,TP53BP2
STAB2,TTBK2
STAB2,WWP2
STAB2,PDLIM5
STAB2,GAS2L2
STAB2,TCEB3C
STAB2,TLX3
SYNE1,TP53BP2
SYNE1,TTBK2
SYNE1,WWP2
SYNE1,CAPN1
SYNE1,PDLIM5
SYNE1,GAS2L2
SYNE1,TCEB3C
SYNE1,TLX3
SYNE1,MUSK
TP53BP2,TTBK2
TP53BP2,WWP2
TP53BP2,BCL2
TP53BP2,PDLIM5
TP53BP2,GAS2L2
TP53BP2,TCEB3C
TP53BP2,TLX3
TTBK2,WWP2
TTBK2,PDLIM5
TTBK2,GAS2L2
TTBK2,TCEB3C
TTBK2,TLX3
WWP2,IL2RG
WWP2,PDLIM5
WWP2,GAS2L2
WWP2,TCEB3C
WWP2,TLX3
BOK,BCL2A1
BOK,MCL1
NTN1,UNC5A
NTN1,UNC5C
STAT1,JAK3
STAT1,STAT3
STAT1,STAT2
STAT1,CXCR4
STAT1,RNF31
STAT1,STAT5A
STAT1,IFNAR1
STAT1,IFNAR2
STAT1,IL22RA1
STAT1,IL2RG
STAT1,CXCL9
STAT1,PTPN2
STAT1,STAT5B
STAT1,CISH
STAT1,CSF2RB
STAT1,IL2RB
STAT1,IFNGR1
SH3GL3,DGKZ
SH3GL3,MAP2K4
SH3GL3,ALK
SH3GL3,ARHGAP9
SH3GL3,CDC14B
SH3GL3,CENPF
SH3GL3,EPHA1
SH3GL3,FN3K
SH3GL3,INSL6
SH3GL3,IRF7
SH3GL3,ITK
SH3GL3,JAK3
SH3GL3,KRT74
SH3GL3,LMNB1
SH3GL3,MAP2K7
SH3GL3,MEP1B
SH3GL3,NCAPG
SH3GL3,PDX1
SH3GL3,PTPRK
SH3GL3,RAD17
SH3GL3,SMC6
SH3GL3,SOCS5
SH3GL3,STAT3
SH3GL3,UBASH3A
SH3GL3,SOCS1
SH3GL3,C11orf68
SH3GL3,MTIF2
SH3GL3,DPYSL4
SH3GL3,PDLIM5
DGKZ,MAP2K4
DGKZ,ALK
DGKZ,ARHGAP9
DGKZ,CENPF
DGKZ,EPHA1
DGKZ,FN3K
DGKZ,INSL6
DGKZ,IRF7
DGKZ,ITK
DGKZ,JAK3
DGKZ,KRT74
DGKZ,LMNB1
DGKZ,MAP2K7
DGKZ,MEP1B
DGKZ,PDX1
DGKZ,PTPRK
DGKZ,RAD17
DGKZ,SMC6
DGKZ,SOCS5
DGKZ,STAT3
DGKZ,UBASH3A
DGKZ,SOCS1
DGKZ,MTIF2
DGKZ,PDLIM5
DGKZ,LEPROT
FAS,FASLG
FAS,APAF1
FAS,CFLAR
FAS,CASP8AP2
FAS,FAF1
FAS,TNFSF10
FAS,UBA7
FASLG,TNFSF10
BAK1,BAX
BAK1,BCL2
BAK1,BCL2A1
BAK1,BCL2L10
BAK1,DFFA
BAK1,ERN1
BAK1,GIMAP5
BAK1,MCL1
AKR1C4,UGT1A6
AKR1C4,UGT2A1
AKR1C4,UGT2B10
AKR1C4,UGT2B17
AKR1C4,UGT2B28
AKR1C4,UGT2B4
AKR1C4,UGT2B7
AKR1C4,ENSG00000198277
AKR1C4,ENSG00000197592
AKR1C4,CYP27A1
BCL2L11,BAX
BCL2L11,BCL2
BCL2L11,BCL2A1
BCL2L11,GIMAP5
BCL2L11,MCL1
BCL2L11,BCL2L2
CASP9,APAF1
CASP9,STK3
CASP9,BCL2L10
CASP9,GZMB
CASP9,BCL10
CASP9,TACR2
CASP9,DIABLO
CASP9,BIRC5
CASP9,BIRC7
CASP9,MAP4K1
CASP9,CARD8
CASP9,NOD1
CASP9,MINK1
CASP9,IL1R1
CASP9,IL1R2
CASP9,ENSG00000081770
GAB2,EPOR
GAB2,CD247
GAB2,MAPK4
GAB2,ZAP70
HMOX1,BLVRA
HMOX1,BLVRB
MAP2K4,ALK
MAP2K4,ARHGAP9
MAP2K4,CENPF
MAP2K4,EPHA1
MAP2K4,FN3K
MAP2K4,INSL6
MAP2K4,IRF7
MAP2K4,ITK
MAP2K4,JAK3
MAP2K4,KRT74
MAP2K4,LMNB1
MAP2K4,MAP2K7
MAP2K4,MEP1B
MAP2K4,PDX1
MAP2K4,PTPRK
MAP2K4,RAD17
MAP2K4,SMC6
MAP2K4,SOCS5
MAP2K4,STAT3
MAP2K4,UBASH3A
MAP2K4,TRIB1
MAP2K4,SOCS1
MAP2K4,MTIF2
MAP2K4,DUSP22
MAP2K4,PDLIM5
PPL,CASP6
CD6,CD5
ALK,ARHGAP9
ALK,CDC14B
ALK,CENPF
ALK,EPHA1
ALK,FN3K
ALK,INSL6
ALK,IRF7
ALK,ITK
ALK,JAK3
ALK,KRT74
ALK,LMNB1
ALK,MAP2K7
ALK,MEP1B
ALK,NCAPG
ALK,PDX1
ALK,PTPRK
ALK,RAD17
ALK,SMC6
ALK,SOCS5
ALK,STAT3
ALK,UBASH3A
ALK,SOCS1
ALK,MTIF2
ALK,PDLIM5
ARHGAP9,CENPF
ARHGAP9,EPHA1
ARHGAP9,FN3K
ARHGAP9,INSL6
ARHGAP9,IRF7
ARHGAP9,ITK
ARHGAP9,JAK3
ARHGAP9,KRT74
ARHGAP9,LMNB1
ARHGAP9,MAP2K7
ARHGAP9,MEP1B
ARHGAP9,PDX1
ARHGAP9,PTPRK
ARHGAP9,RAD17
ARHGAP9,SMC6
ARHGAP9,SOCS5
ARHGAP9,STAT3
ARHGAP9,UBASH3A
ARHGAP9,SOCS1
ARHGAP9,MTIF2
ARHGAP9,PDLIM5
CDC14B,CENPF
CDC14B,NCAPG
CENPF,EPHA1
CENPF,FN3K
CENPF,INSL6
CENPF,IRF7
CENPF,ITK
CENPF,JAK3
CENPF,KRT74
CENPF,LMNB1
CENPF,MAP2K7
CENPF,MEP1B
CENPF,NCAPG
CENPF,PDX1
CENPF,PTPRK
CENPF,RAD17
CENPF,SMC6
CENPF,SOCS5
CENPF,STAT3
CENPF,UBASH3A
CENPF,SOCS1
CENPF,MTIF2
CENPF,PDLIM5
EPHA1,FN3K
EPHA1,INSL6
EPHA1,IRF7
EPHA1,ITK
EPHA1,JAK3
EPHA1,KRT74
EPHA1,LMNB1
EPHA1,MAP2K7
EPHA1,MEP1B
EPHA1,PDX1
EPHA1,PTPRK
EPHA1,RAD17
EPHA1,SMC6
EPHA1,SOCS5
EPHA1,STAT3
EPHA1,UBASH3A
EPHA1,SOCS1
EPHA1,MTIF2
EPHA1,PDLIM5
FN3K,INSL6
FN3K,IRF7
FN3K,ITK
FN3K,JAK3
FN3K,KRT74
FN3K,LMNB1
FN3K,MAP2K7
FN3K,MEP1B
FN3K,PDX1
FN3K,PTPRK
FN3K,RAD17
FN3K,SMC6
FN3K,SOCS5
FN3K,STAT3
FN3K,UBASH3A
FN3K,SOCS1
FN3K,MTIF2
FN3K,PDLIM5
INSL6,IRF7
INSL6,ITK
INSL6,JAK3
INSL6,KRT74
INSL6,LMNB1
INSL6,MAP2K7
INSL6,MEP1B
INSL6,PDX1
INSL6,PTPRK
INSL6,RAD17
INSL6,SMC6
INSL6,SOCS5
INSL6,STAT3
INSL6,UBASH3A
INSL6,SOCS1
INSL6,MTIF2
INSL6,PDLIM5
IRF7,ITK
IRF7,JAK3
IRF7,KRT74
IRF7,LMNB1
IRF7,MAP2K7
IRF7,MEP1B
IRF7,PDX1
IRF7,PTPRK
IRF7,RAD17
IRF7,SMC6
IRF7,SOCS5
IRF7,STAT3
IRF7,UBASH3A
IRF7,SOCS1
IRF7,IRF3
IRF7,MTIF2
IRF7,PDLIM5
ITK,JAK3
ITK,KRT74
ITK,LMNB1
ITK,MAP2K7
ITK,MEP1B
ITK,PDX1
ITK,PTPRK
ITK,RAD17
ITK,SMC6
ITK,SOCS5
ITK,STAT3
ITK,UBASH3A
ITK,SOCS1
ITK,BLNK
ITK,LCP2
ITK,CD28
ITK,MTIF2
ITK,PDLIM5
JAK3,KRT74
JAK3,LMNB1
JAK3,MAP2K7
JAK3,MEP1B
JAK3,PDX1
JAK3,PTPRK
JAK3,RAD17
JAK3,SMC6
JAK3,SOCS5
JAK3,STAT3
JAK3,UBASH3A
JAK3,IFNGR2
JAK3,CNTFR
JAK3,STAT2
JAK3,IL4R
JAK3,CXCR4
JAK3,MPL
JAK3,SOCS1
JAK3,SOCS3
JAK3,STAT5A
JAK3,CSF2RA
JAK3,CSF3R
JAK3,GHR
JAK3,IFNAR1
JAK3,IFNAR2
JAK3,IL11RA
JAK3,IL13RA1
JAK3,IL13RA2
JAK3,IL15RA
JAK3,IL22RA1
JAK3,IL22RA2
JAK3,IL23R
JAK3,IL2RA
JAK3,IL2RG
JAK3,IL3RA
JAK3,IL6ST
JAK3,IL7R
JAK3,IL9R
JAK3,LIFR
JAK3,OSMR
JAK3,PRLR
JAK3,ENSG00000159113
JAK3,EPOR
JAK3,CBLC
JAK3,PTPRC
JAK3,CD247
JAK3,PTPN2
JAK3,STAT5B
JAK3,MTIF2
JAK3,CSF2RB
JAK3,IL2RB
JAK3,SOCS4
JAK3,SOCS6
JAK3,SOCS2
JAK3,IL10RA
JAK3,SHB
JAK3,PDLIM5
JAK3,IFNGR1
JAK3,IL21R
JAK3,IL12RB2
JAK3,IL20RA
JAK3,IL5RA
JAK3,RXFP2
JAK3,LEPROT
KRT74,LMNB1
KRT74,MAP2K7
KRT74,MEP1B
KRT74,PDX1
KRT74,PTPRK
KRT74,RAD17
KRT74,SMC6
KRT74,SOCS5
KRT74,STAT3
KRT74,UBASH3A
KRT74,SOCS1
KRT74,MTIF2
KRT74,PDLIM5
LMNB1,MAP2K7
LMNB1,MEP1B
LMNB1,PDX1
LMNB1,PTPRK
LMNB1,RAD17
LMNB1,SMC6
LMNB1,SOCS5
LMNB1,STAT3
LMNB1,UBASH3A
LMNB1,CASP6
LMNB1,SOCS1
LMNB1,GZMB
LMNB1,MTIF2
LMNB1,PDLIM5
MAP2K7,MEP1B
MAP2K7,PDX1
MAP2K7,PTPRK
MAP2K7,RAD17
MAP2K7,SMC6
MAP2K7,SOCS5
MAP2K7,STAT3
MAP2K7,UBASH3A
MAP2K7,SOCS1
MAP2K7,MTIF2
MAP2K7,DUSP19
MAP2K7,DUSP22
MAP2K7,PDLIM5
MEP1B,PDX1
MEP1B,PTPRK
MEP1B,RAD17
MEP1B,SMC6
MEP1B,SOCS5
MEP1B,STAT3
MEP1B,UBASH3A
MEP1B,SOCS1
MEP1B,MTIF2
MEP1B,PDLIM5
PDX1,PTPRK
PDX1,RAD17
PDX1,SMC6
PDX1,SOCS5
PDX1,STAT3
PDX1,UBASH3A
PDX1,SOCS1
PDX1,MTIF2
PDX1,PDLIM5
PTPRK,RAD17
PTPRK,SMC6
PTPRK,SOCS5
PTPRK,STAT3
PTPRK,UBASH3A
PTPRK,SOCS1
PTPRK,MTIF2
PTPRK,PDLIM5
RAD17,SMC6
RAD17,SOCS5
RAD17,STAT3
RAD17,UBASH3A
RAD17,SOCS1
RAD17,MTIF2
RAD17,PDLIM5
SMC6,SOCS5
SMC6,STAT3
SMC6,UBASH3A
SMC6,SOCS1
SMC6,MTIF2
SMC6,PDLIM5
SOCS5,STAT3
SOCS5,UBASH3A
SOCS5,IFNGR2
SOCS5,CNTFR
SOCS5,IL4R
SOCS5,MPL
SOCS5,SOCS1
SOCS5,CSF2RA
SOCS5,CSF3R
SOCS5,GHR
SOCS5,IFNAR1
SOCS5,IFNAR2
SOCS5,IL11RA
SOCS5,IL13RA1
SOCS5,IL13RA2
SOCS5,IL15RA
SOCS5,IL22RA1
SOCS5,IL22RA2
SOCS5,IL23R
SOCS5,IL2RA
SOCS5,IL2RG
SOCS5,IL3RA
SOCS5,IL6ST
SOCS5,IL7R
SOCS5,IL9R
SOCS5,LIFR
SOCS5,OSMR
SOCS5,PRLR
SOCS5,ENSG00000159113
SOCS5,EPOR
SOCS5,MTIF2
SOCS5,CSF2RB
SOCS5,IL2RB
SOCS5,IL10RA
SOCS5,PDLIM5
SOCS5,IFNGR1
SOCS5,IL21R
SOCS5,IL12RB2
SOCS5,IL20RA
SOCS5,IL5RA
STAT3,UBASH3A
STAT3,STAT2
STAT3,CXCR4
STAT3,RNF31
STAT3,SOCS1
STAT3,STAT5A
STAT3,CSF3R
STAT3,GHR
STAT3,IFNAR1
STAT3,IFNAR2
STAT3,IL2RA
STAT3,IL6ST
STAT3,IL7R
STAT3,PTPN2
STAT3,STAT5B
STAT3,MTIF2
STAT3,CISH
STAT3,CSF2RB
STAT3,IL2RB
STAT3,LEP
STAT3,TSLP
STAT3,ENSG00000130288
STAT3,PDLIM5
STAT3,IL1RAP
STAT3,LEPROT
UBASH3A,SOCS1
UBASH3A,MTIF2
UBASH3A,PDLIM5
TPO,IFNGR2
TPO,CNTFR
TPO,IL4R
TPO,MPL
TPO,CSF2RA
TPO,CSF3R
TPO,GHR
TPO,IFNAR1
TPO,IFNAR2
TPO,IL11RA
TPO,IL13RA1
TPO,IL13RA2
TPO,IL15RA
TPO,IL22RA1
TPO,IL22RA2
TPO,IL23R
TPO,IL2RA
TPO,IL2RG
TPO,IL3RA
TPO,IL6ST
TPO,IL7R
TPO,IL9R
TPO,LIFR
TPO,OSMR
TPO,PRLR
TPO,ENSG00000159113
TPO,EPOR
TPO,CSF2RB
TPO,IL2RB
TPO,IL10RA
TPO,IFNGR1
TPO,IL21R
TPO,IL12RB2
TPO,IL20RA
TPO,IL5RA
ANGPT1,ANGPT2
ANGPT1,TEK
ANGPT2,TEK
TEK,ANGPTL1
TEK,SOCS1
TEK,STAT5A
TEK,STAT5B
IFNGR2,ZFP91
IFNGR2,SOCS1
IFNGR2,IL3
IFNGR2,SOCS3
IFNGR2,CBLC
IFNGR2,IL2
IFNGR2,IL4
IFNGR2,CLCF1
IFNGR2,CSF2
IFNGR2,CSH1
IFNGR2,CTF1
IFNGR2,EPO
IFNGR2,IFNA10
IFNGR2,IFNA16
IFNGR2,IFNA2
IFNGR2,IFNA21
IFNGR2,IFNA5
IFNGR2,IFNB1
IFNGR2,IFNE
IFNGR2,IFNK
IFNGR2,IFNL1
IFNGR2,IFNL2
IFNGR2,IFNL3
IFNGR2,IFNW1
IFNGR2,IL12A
IFNGR2,IL13
IFNGR2,IL15
IFNGR2,IL19
IFNGR2,IL20
IFNGR2,IL21
IFNGR2,IL22
IFNGR2,IL24
IFNGR2,IL6
IFNGR2,IL9
IFNGR2,LEP
IFNGR2,LIF
IFNGR2,PRL
IFNGR2,SOCS4
IFNGR2,SOCS6
IFNGR2,TSLP
IFNGR2,ENSG00000147877
IFNGR2,ENSG00000186809
IFNGR2,OSM
IFNGR2,CSF3
IFNGR2,IFNA6
IFNGR2,IFNA8
IFNGR2,IFNG
IFNGR2,IL12B
IFNGR2,IL23A
IFNGR2,IL26
IFNGR2,IL7
IFNGR2,SOCS2
IFNGR2,ENSG00000120247
IFNGR2,IL5
IFNGR2,IFNGR1
IFNGR2,IL11
CTLA4,PPP2R5A
CTLA4,STAT5A
CTLA4,CD80
CTLA4,CD86
CTLA4,STAT5B
APAF1,AVEN
APAF1,BCL2L10
APAF1,TACR2
APAF1,CASP4
APOD,LEPROT
ZFP91,CNTFR
ZFP91,IL4R
ZFP91,MPL
ZFP91,CSF2RA
ZFP91,CSF3R
ZFP91,GHR
ZFP91,IFNAR1
ZFP91,IFNAR2
ZFP91,IL11RA
ZFP91,IL13RA1
ZFP91,IL13RA2
ZFP91,IL15RA
ZFP91,IL22RA1
ZFP91,IL22RA2
ZFP91,IL23R
ZFP91,IL2RA
ZFP91,IL2RG
ZFP91,IL3RA
ZFP91,IL6ST
ZFP91,IL7R
ZFP91,IL9R
ZFP91,LIFR
ZFP91,OSMR
ZFP91,PRLR
ZFP91,ENSG00000159113
ZFP91,EPOR
ZFP91,CSF2RB
ZFP91,IL2RB
ZFP91,IL10RA
ZFP91,EXT1
ZFP91,EXT2
ZFP91,ICA1
ZFP91,IFNGR1
ZFP91,IL21R
ZFP91,IL12RB2
ZFP91,IL20RA
ZFP91,IL5RA
BCAP31,CASP1
BCAP31,BCL2
BCAP31,PLP2
CASP6,STK3
CASP6,MAP4K1
CASP6,MINK1
CASP6,IL1R1
CASP6,IL1R2
CASP6,CFLAR
DYNLRB2,BCL2
CNTFR,SOCS1
CNTFR,IL3
CNTFR,SOCS3
CNTFR,IL6ST
CNTFR,LIFR
CNTFR,CBLC
CNTFR,IL2
CNTFR,IL4
CNTFR,CLCF1
CNTFR,CSF2
CNTFR,CSH1
CNTFR,CTF1
CNTFR,EPO
CNTFR,IFNA10
CNTFR,IFNA16
CNTFR,IFNA2
CNTFR,IFNA21
CNTFR,IFNA5
CNTFR,IFNB1
CNTFR,IFNE
CNTFR,IFNK
CNTFR,IFNL1
CNTFR,IFNL2
CNTFR,IFNL3
CNTFR,IFNW1
CNTFR,IL12A
CNTFR,IL13
CNTFR,IL15
CNTFR,IL19
CNTFR,IL20
CNTFR,IL21
CNTFR,IL22
CNTFR,IL24
CNTFR,IL6
CNTFR,IL9
CNTFR,LEP
CNTFR,LIF
CNTFR,PRL
CNTFR,SOCS4
CNTFR,SOCS6
CNTFR,TSLP
CNTFR,ENSG00000147877
CNTFR,ENSG00000186809
CNTFR,OSM
CNTFR,CRLF1
CNTFR,CSF3
CNTFR,IFNA6
CNTFR,IFNA8
CNTFR,IFNG
CNTFR,IL12B
CNTFR,IL23A
CNTFR,IL26
CNTFR,IL7
CNTFR,SOCS2
CNTFR,ENSG00000120247
CNTFR,IL5
CNTFR,IL11
APPL2,STAT2
STAT2,CXCR4
STAT2,RNF31
STAT2,IFNAR1
STAT2,IFNAR2
STAT2,CISH
BNIP2,BNIPL
BNIP2,BCL2
BNIP2,BNIP3L
BNIPL,BAX
BNIPL,BCL2
TRIM8,SOCS1
DEDD2,CFLAR
DEDD2,DEDD
PYCARD,CASP1
PYCARD,BCL2
