V1,V2
UNC119,CHST4
UNC119,CKMT2
UNC119,QTRT1
UNC119,TRDMT1
UNC119,EBF1
UNC119,ENSG00000205570
UNC119,ENSG00000205575
UNC119,ENSG00000206305
UNC119,MPHOSPH6
UNC119,GIPC2
UNC119,ID2
UNC119,PHF10
UNC119,TP53I3
LSM1,ARID1A
LSM1,SIN3A
LSM1,PARP12
LSM1,HDAC4
LSM1,SPTLC2
LSM1,MAPK8IP3
LSM1,TNFRSF8
LSM1,NCOR2
LSM1,HDAC5
LSM1,ARHGAP35
LSM1,SUB1
LSM1,ARNT2
LSM1,BCL6
LSM1,DNAH9
LSM1,DROSHA
LSM1,EHMT1
LSM1,ELF1
LSM1,HNF1A
LSM1,SPEN
LSM1,WDR35
LSM1,YY1
LSM1,ZMYND8
LSM1,RBBP4
LSM1,ATF7
LSM1,CSMD1
LSM1,EIF2AK3
LSM1,ERCC5
LSM1,HDAC9
LSM1,HELZ2
LSM1,HSF4
LSM1,IDI2
LSM1,KDM2A
LSM1,KIF13B
LSM1,LPAR4
LSM1,NKRF
LSM1,OSR1
LSM1,PCDH9
LSM1,POU2F3
LSM1,TRAF3IP3
LSM1,UTP6
LSM1,BCKDK
LSM1,BCL11A
LSM1,CACNA1A
LSM1,E2F3
LSM1,EPHB6
LSM1,KMT2B
LSM1,LPAR2
LSM1,OSBPL1A
LSM1,PANX3
LSM1,SENP7
LSM1,SMO
LSM1,ZNF443
LSM1,EBF1
LSM1,TRIB3
LSM1,EFTUD1
LSM1,PPARGC1A
LSM1,NARS2
LSM1,UXT
RNF20,RBL2
RB1,RBBP8
RB1,SP1
RB1,BRCA1
RB1,TGM2
RB1,CCNA2
RB1,ZBTB16
RB1,AR
RB1,DNMT1
RB1,MDM2
RB1,TCF3
RB1,CDK4
RB1,ENSG00000188223
RB1,PURA
RB1,HDAC3
RB1,CCNA1
RB1,CCND2
RB1,CDK6
RB1,AHR
RB1,CCND1
RB1,CCND3
RB1,CDKN1A
RB1,RUNX2
RB1,CTBP1
RB1,TP53
RB1,ELF1
RB1,RBBP4
RB1,E2F4
RB1,TFDP1
RB1,TFDP2
RB1,ARID4A
RB1,E2F1
RB1,NCOA6
RB1,CEBPB
RB1,CBX3
RB1,E2F5
RB1,LIN54
RB1,LIN9
RB1,BAG1
RB1,PELP1
RB1,ENSG00000180733
RB1,E2F2
RB1,E2F3
RB1,SUV39H1
RB1,CBX4
RB1,RING1
RB1,ENSG00000206215
RB1,ENSG00000206287
RB1,PAX5
RB1,SKP2
RB1,CEBPE
RB1,SPI1
RB1,SPIB
RB1,LMO2
RB1,ENC1
RB1,SP3
RB1,FOS
RB1,ID2
RB1,PAX2
RB1,MNDA
RB1,MYOD1
RB1,USP4
RB1,RBBP9
RB1,SUV420H2
RB1,VSX2
RBBP8,RBL2
RBBP8,BRCA1
RBBP8,SIAH1
RBBP8,CTBP1
RBBP8,BACH1
RBBP8,BARD1
RBBP8,LMO4
RBBP8,IKZF1
RBBP8,LMO2
RBBP8,FAM175A
RBBP8,IKZF3
RBBP8,TGIF2
RBBP8,UIMC1
SP1,BRCA1
SP1,ZBTB16
SP1,AR
SP1,ATF7IP
SP1,SIN3A
SP1,SMAD4
SP1,SMAD2
SP1,PURA
SP1,PHC2
SP1,AHR
SP1,CCND1
SP1,ESR2
SP1,HTT
SP1,NCOR2
SP1,OGT
SP1,SOX10
SP1,EPAS1
SP1,TP53
SP1,TTLL9
SP1,PIAS2
SP1,BCL6
SP1,DROSHA
SP1,ELF1
SP1,YY1
SP1,RBBP4
SP1,E2F1
SP1,ASH2L
SP1,SETD1A
SP1,CEBPB
SP1,HMGA1
SP1,ATF7IP2
SP1,NFYB
SP1,NCOR1
SP1,SREBF1
SP1,RARA
SP1,E2F2
SP1,E2F3
SP1,NR2F1
SP1,ZBTB7A
SP1,BCOR
SP1,POU2F1
SP1,MYOG
SP1,RNF19A
SP1,ESR1
SP1,SP4
SP1,NR5A1
SP1,SOX8
SP1,SUDS3
SP1,SP3
SP1,SREBF2
SP1,HIF1A
SP1,MEF2D
SP1,MSX1
SP1,MYOD1
SP1,PER3
SP1,PPP1R13L
ABCC9,PPARA
ABCC9,WRB
PPARA,WRB
PPARA,AIP
PPARA,AKAP13
PPARA,NCOR2
PPARA,HELZ2
PPARA,NCOA1
PPARA,NCOA6
PPARA,NCOR1
PPARA,GADD45B
PPARA,NR1H3
PPARA,RXRG
PPARA,DAP3
PPARA,NRBF2
PPARA,PPARGC1A
PPARA,STAC3
ABCD4,DLEU1
ABCD4,TMEM66
DLEU1,TLE1
DLEU1,GDF9
DLEU1,CCDC90B
DLEU1,SETDB1
DLEU1,KIAA1377
DLEU1,TP53
DLEU1,UBR1
DLEU1,COPS6
TMEM66,SAT1
TMEM66,SNX15
NR6A1,NCOR1
NR6A1,SATB1
NR6A1,SATB2
NR6A1,UIMC1
RBL2,BRCA1
RBL2,CCNA2
RBL2,DNMT1
RBL2,MTA1
RBL2,RBX1
RBL2,SIN3A
RBL2,SIN3B
RBL2,CDK4
RBL2,ENSG00000188223
RBL2,HDAC3
RBL2,SIX3
RBL2,CCNA1
RBL2,CDK6
RBL2,CCND1
RBL2,CCND3
RBL2,UBE2D3
RBL2,PARK7
RBL2,RBBP4
RBL2,E2F4
RBL2,TFDP1
RBL2,TFDP2
RBL2,E2F1
RBL2,GOLGA4
RBL2,NCOR1
RBL2,SREBF1
RBL2,CSTB
RBL2,E2F5
RBL2,HSBP1P2
RBL2,LIN52
RBL2,LIN54
RBL2,LIN9
RBL2,MYBL1
RBL2,MYBL2
RBL2,MYLPF
RBL2,PDAP1
RBL2,SLC4A2
RBL2,TSNAX
RBL2,SOX30
RBL2,BCAS2
RBL2,SUV39H1
RBL2,USE1
RBL2,MRPS12
RBL2,CREG1
RBL2,NFE2L1
RBL2,CCNE1
RBL2,CCNE2
RBL2,ISCU
RBL2,ETS2
RBL2,COPS5
RBL2,CLSPN
RBL2,GPS1
RBL2,DTL
RBL2,HINFP
RBL2,DHFRP1
RBL2,TLE4
RBL2,EHBP1
RBL2,EIF1AD
RBL2,RRP36
RBL2,SYF2
RBL2,MOGAT2
RBL2,TPST1
RBL2,PRRX1
RBL2,HOXB1
RBL2,ID2
RBL2,LDB1
RBL2,LRRC58
RBL2,OSR2
RBL2,MIER1
RBL2,MNDA
RBL2,MRPS35
RBL2,MYOD1
RBL2,NCAPD3
RBL2,NDUFB7
RBL2,MRPL32
RBL2,PIGV
RBL2,RBBP9
RBL2,SARM1
RBL2,SUV420H2
RBL2,TECPR1
RBL2,VSX2
NOTCH1,ASCL1
NOTCH1,SMAD3
NOTCH1,BMPR1B
NOTCH1,ADAM10
NOTCH1,DLL1
NOTCH1,JAG2
NOTCH1,NCSTN
NOTCH1,PSEN2
NOTCH1,RBPJ
NOTCH1,LEF1
NOTCH1,ANKRD39
NOTCH1,PSEN1
NOTCH1,TTLL9
NOTCH1,SPEN
NOTCH1,YY1
NOTCH1,TCF12
NOTCH1,SRF
NOTCH1,WWP1
NOTCH1,ATOH7
NOTCH1,NUMBL
NOTCH1,CDC25B
NOTCH1,TBX3
NOTCH1,ETV7
NOTCH1,IRX4
NOTCH1,RFNG
NOTCH1,ZER1
NOTCH1,MXD1
NOTCH1,HOXC6
NOTCH1,MAML1
NOTCH1,MFNG
NOTCH1,LMO1
NOTCH1,TLE4
NOTCH1,DLL4
NOTCH1,NUMB
NOTCH1,DTX1
NOTCH1,ENSG00000120087
NOTCH1,LDB2
NOTCH1,TBL1X
NOTCH1,INPP5B
NOTCH1,JAG1
NOTCH1,LFNG
NOTCH1,NEURL
TOE1,APLP1
TOE1,SUMO1
TOE1,RAB40C
CCDC53,PCM1
CCDC53,PTN
CCDC53,GDF9
CCDC53,PBXIP1
CCDC53,SYP
CCDC53,NDC80
CCDC53,HSBP1P2
CCDC53,OPTN
KRT19,PCM1
KRT19,CIAO1
KRT19,TGM2
KRT19,CCND2
KRT19,RABGGTB
KRT19,ALS2
KRT19,ANXA5
KRT19,BLOC1S5
KRT19,CAMK1
KRT19,CRTAP
KRT19,FCER2
KRT19,GDAP1L1
KRT19,GP2
KRT19,MIOX
KRT19,PALM
KRT19,RAD51B
KRT19,SDC3
KRT19,SELPLG
KRT19,TNFRSF10B
KRT19,HMOX2
KRT19,MFAP3
PCM1,ING5
PCM1,ENSG00000215693
RUNX1T1,ZBTB16
RUNX1T1,SIN3A
RUNX1T1,TCF3
RUNX1T1,HDAC3
RUNX1T1,NCOR2
RUNX1T1,BCL6
RUNX1T1,TCF12
RUNX1T1,CBFA2T2
RUNX1T1,NCOR1
RUNX1T1,TCF4
RUNX1T1,ZNF652
RUNX1T1,CBFA2T3
RUNX1T1,KPNA1
RUNX1T1,GFI1
RUNX1T1,ID1
RUNX1T1,ID3
CREB1,VIM
CREB1,BRCA1
CREB1,THRA
CREB1,HTT
CREB1,C14orf1
CREB1,YY1
CREB1,ATF1
CREB1,CEBPB
CREB1,JDP2
CREB1,SRF
CREB1,CHD3
CREB1,BARX2
CREB1,CREM
CREB1,EDF1
CREB1,KCNIP3
CREB1,DHFRP1
CREB1,JUND
CREB1,FHL5
PROX1,SIAH1
PROX1,HUS1
PROX1,ETV7
PROX1,STAU2
PROX1,NR5A1
PROX1,HNF4A
PMS2,PMS2CL
PMS2,BRCA1
PMS2,SPRED1
PMS2,ZMYND8
PMS2,TONSL
PMS2,BAZ2B
PMS2,BRIP1
PMS2,TRIM24
PMS2,CD109
PMS2,GFER
PMS2,FAM60A
PMS2,HIPK2
PMS2,FMNL3
PMS2CL,BRCA1
PMS2CL,SPRED1
PMS2CL,ZMYND8
PMS2CL,TONSL
PMS2CL,BAZ2B
PMS2CL,BRIP1
PMS2CL,TRIM24
PMS2CL,CD109
PMS2CL,GFER
PMS2CL,FAM60A
PMS2CL,HIPK2
PMS2CL,FMNL3
VIM,SERBP1
VIM,SUMO3
VIM,MDM2
VIM,SMAD3
VIM,PDLIM1
VIM,XRCC4
VIM,CRMP1
VIM,SETDB1
VIM,RIF1
VIM,ZHX1
VIM,KIAA1377
VIM,LRIF1
VIM,TTLL9
VIM,KAT7
VIM,PIAS4
VIM,CHD3
VIM,HAP1
VIM,ING5
VIM,ENSG00000215693
VIM,BFSP1
VIM,BHLHE40
VIM,BRD1
VIM,COPS6
VIM,RBM48
VIM,SUMO2
VIM,SUMO4
VIM,CRCT1
VIM,IVNS1ABP
VIM,KIF15
VIM,MAFG
VIM,SDCCAG3
VIM,SIRT6
VIM,ENSG00000106540
VIM,MEN1
VIM,DIS3L2
VIM,NFATC2
VIM,MAN2A2
VIM,MICAL1
VIM,SRRT
VIM,ZNF384
BRCA1,CCNA2
BRCA1,TOPBP1
BRCA1,AR
BRCA1,SMAD3
BRCA1,CDK4
BRCA1,SMAD4
BRCA1,SMAD2
BRCA1,CCNA1
BRCA1,CCND1
BRCA1,CTBP2
BRCA1,RAD51B
BRCA1,ENSG00000171032
BRCA1,CTBP1
BRCA1,TP53
BRCA1,XRCC1
BRCA1,TTLL9
BRCA1,YY1
BRCA1,RBBP4
BRCA1,E2F4
BRCA1,E2F1
BRCA1,ATF1
BRCA1,BACH1
BRCA1,JUNB
BRCA1,BARD1
BRCA1,BRCC3
BRCA1,ELK1
BRCA1,BRIP1
BRCA1,LMO4
BRCA1,BRCA2
BRCA1,POU2F1
BRCA1,CCNE1
BRCA1,ESR1
BRCA1,CLSPN
BRCA1,NMI
BRCA1,KPNA1
BRCA1,LDB2
BRCA1,JUND
BRCA1,FAM175A
BRCA1,H2AFY
BRCA1,IFI16
BRCA1,UBE2D1
BRCA1,UIMC1
CHGB,S100A8
CHGB,CBFB
CHGB,CCDC92
CHGB,RXRG
CIAO1,TGM2
CIAO1,CCND2
CIAO1,RABGGTB
CIAO1,ALS2
CIAO1,ANXA5
CIAO1,BLOC1S5
CIAO1,CAMK1
CIAO1,CRTAP
CIAO1,FCER2
CIAO1,GDAP1L1
CIAO1,GP2
CIAO1,MIOX
CIAO1,PALM
CIAO1,RAD51B
CIAO1,SDC3
CIAO1,SELPLG
CIAO1,TNFRSF10B
CIAO1,MGAT3
CIAO1,WT1
CIAO1,HMOX2
CIAO1,MRPL24
CIAO1,MFAP3
CIAO1,GAS8
CIAO1,TMEM110
PRKAG1,SLC2A4
PRKAG1,SLC2A1
TGM2,SMAD3
TGM2,SMAD2
TGM2,CCND2
TGM2,AKAP13
TGM2,HTT
TGM2,RABGGTB
TGM2,ALS2
TGM2,ANXA5
TGM2,BLOC1S5
TGM2,CAMK1
TGM2,CRTAP
TGM2,FCER2
TGM2,GDAP1L1
TGM2,GP2
TGM2,MIOX
TGM2,PALM
TGM2,RAD51B
TGM2,SDC3
TGM2,SELPLG
TGM2,TNFRSF10B
TGM2,TTLL9
TGM2,HMOX2
TGM2,ZNF512B
TGM2,MFAP3
MLYCD,WWP1
SERBP1,HUS1
SERBP1,CHD3
SERBP1,FXYD3
CDX2,HNF1A
CDX2,PAX6
CDX2,FAM60A
SMURF2,SMAD3
SMURF2,FKBP4
SMURF2,SMAD1
SMURF2,ACVR1C
SMURF2,SMAD2
SMURF2,UBE2D3
SMURF2,SMAD5
SMURF2,TTLL9
SMURF2,UBE2E3
SMURF2,SMAD6
SMURF2,SMAD7
SMURF2,UBE2E1
SMURF2,SKIL
SMURF2,IRF8
SMURF2,UBE2E2
SMURF2,RNF14
SMURF2,FAM175B
SMURF2,TXNIP
SMURF2,UBE2D2
SMURF2,UBE2D1
SMURF2,RASD2
SMURF2,RNF11
SMURF2,RAB13
SMURF2,RNF111
SMURF2,RUNX3
SMURF2,STAMBP
DEGS1,GALC
DEGS1,ASAH1
DEGS1,ENPP7
DEGS1,PTDSS1
DEGS1,PTDSS2
DEGS1,SGMS1
DEGS1,SGMS2
DEGS1,SMPD1
DEGS1,CERK
DEGS1,SMPD3
DEGS1,FOXP4
CCNA2,ENSG00000188223
CCNA2,CCNA1
CCNA2,CDKN1A
CCNA2,TP53
CCNA2,RBBP4
CCNA2,E2F4
CCNA2,TFDP1
CCNA2,TFDP2
CCNA2,E2F1
CCNA2,CDC25B
CCNA2,E2F5
CCNA2,LIN52
CCNA2,LIN54
CCNA2,LIN9
CCNA2,MYBL2
CCNA2,E2F3
CCNA2,BTG1
CCNA2,CDKN1C
CCNA2,HERC5
CCNA2,CCNE2
CCNA2,CDKN1B
CCNA2,ISCU
CCNA2,SKP2
CCNA2,PGR
HOXA6,ARID1A
HOXA6,SPEN
HOXA6,CBX2
HOXA6,GDAP1
HOXA6,CCNE1
HOXA6,HOXA5
HOXA6,MEIS2
HOXA6,HOXC6
HOXA6,ENSG00000120087
HOXA6,HOXB3
TOPBP1,CLSTN1
TOPBP1,PIAS2
TOPBP1,E2F1
TOPBP1,RAD9A
TOPBP1,ZBTB17
SNRNP40,WDR61
SNRNP40,WDR5B
SNRNP40,CUL4A
SNRNP40,CUL4B
SNRNP40,DDB2
SNRNP40,RFWD2
SNRNP40,WDR26
SNRNP40,DTL
SNRNP40,POC1B
ZBTB16,SIN3A
ZBTB16,SIN3B
ZBTB16,SMAD3
ZBTB16,VDR
ZBTB16,HDAC3
ZBTB16,HDAC4
ZBTB16,GATA1
ZBTB16,GATA2
ZBTB16,NCOR2
ZBTB16,HDAC5
ZBTB16,EPN1
ZBTB16,TTLL9
ZBTB16,SPOP
ZBTB16,BCL6
ZBTB16,HDAC9
ZBTB16,NCOR1
ZBTB16,RARA
ZBTB16,BMI1
ZBTB16,PAFAH1B3
ZBTB16,ZNF24
ZBTB16,CCDC130
ZBTB16,ESR1
ZBTB16,CIDEA
ZBTB16,QTRT1
ZBTB16,HDAC7
ZBTB16,LAMTOR5
ZBTB16,GCSH
ZBTB16,ENSG00000215700
ZBTB16,PNRC2
ZBTB16,TXNIP
ZBTB16,ZBTB32
RUNX1,AR
RUNX1,TLE1
RUNX1,CCND2
RUNX1,CDK6
RUNX1,CCND1
RUNX1,CCND3
RUNX1,NCOR2
RUNX1,LEF1
RUNX1,TCF12
RUNX1,CEBPB
RUNX1,CBFA2T2
RUNX1,NCOR1
RUNX1,SUV39H1
RUNX1,CBFB
RUNX1,PAX5
RUNX1,HIPK2
RUNX1,TLE4
RUNX1,TLE2
RUNX1,FOS
RUNX1,WWTR1
ACRC,SUMO3
SUMO3,ENSG00000206088
SUMO3,HDAC4
SUMO3,SETDB1
SUMO3,C10orf2
SUMO3,ALPP
SUMO3,ARID1B
SUMO3,ASCC3
SUMO3,CHD8
SUMO3,FAM98A
SUMO3,LRPAP1
SUMO3,MEIS1
SUMO3,NCOR2
SUMO3,PBXIP1
SUMO3,RBM33
SUMO3,STOM
SUMO3,SOX10
SUMO3,LAMA4
SUMO3,TDG
SUMO3,PIAS4
SUMO3,CHD3
SUMO3,BEND3
SUMO3,MCAT
SUMO3,ZNF106
SUMO3,SENP2
SUMO3,SUMO2
SUMO3,COX17
SUMO3,NDUFA4L2
SUMO3,PAFAH1B3
SUMO3,SP100
SUMO3,PAX9
SUMO3,CCNE2
SUMO3,SUMO4
SUMO3,DDB2
SUMO3,PTPRS
SUMO3,CLK3
SUMO3,DHX30
SUMO3,CRELD1
SUMO3,HELZ
SUMO3,ENSG00000205570
SUMO3,ENSG00000205575
SUMO3,EVA1A
SUMO3,FOS
SUMO3,HSF2
SUMO3,NUFIP2
SUMO3,SENP1
SUMO3,SRRT
SUMO3,TRIM63
ASCL1,TCF3
ASCL1,BMP2
ASCL1,DLL1
ASCL1,TCF12
ASCL1,TCF4
ASCL1,MEF2A
TMSB4X,TLE1
TMSB4X,RIF1
TMSB4X,APLP1
TMSB4X,TP53
TMSB4X,IGSF21
ACTR1B,CHD3
AR,MDM2
AR,SELENBP1
AR,SIN3A
AR,SMAD3
AR,ENSG00000206088
AR,PMF1
AR,SMAD1
AR,SMAD4
AR,DAXX
AR,ENSG00000206279
AR,ADAM10
AR,HDAC3
AR,HDAC4
AR,AES
AR,CDK6
AR,SRY
AR,CCND1
AR,FOXO1
AR,RUNX2
AR,NCOR2
AR,PARK7
AR,PIAS3
AR,TDG
AR,TTLL9
AR,KAT7
AR,PIAS2
AR,PIAS4
AR,RNF4
AR,SPDEF
AR,NR2C1
AR,NCOA1
AR,NCOA6
AR,ENSG00000206206
AR,NCOR1
AR,NCOA4
AR,CDC25B
AR,PIAS1
AR,BAG1
AR,PELP1
AR,RAD9A
AR,TCF4
AR,POU2F1
AR,TRIM24
AR,TGFB1I1
AR,CCNE1
AR,ESR1
AR,DAP3
AR,NSD1
AR,NR5A1
AR,EFCAB6
AR,TGIF1
AR,NR0B2
AR,ENSG00000206349
AR,ENSG00000206454
AR,HNF4A
AR,NR0B1
AR,RNF14
AR,FOS
AR,HIF1A
AR,IFI16
AR,JMJD1C
AR,PARP1
AR,PNRC1
AR,POU5F1
AR,UXT
ARID1A,SIN3A
ARID1A,VDR
ARID1A,BMP2
ARID1A,SMAD1
ARID1A,PARP12
ARID1A,HDAC4
ARID1A,SPTLC2
ARID1A,EZH2
ARID1A,MAPK8IP3
ARID1A,TNFRSF8
ARID1A,NCOR2
ARID1A,HDAC5
ARID1A,ARHGAP35
ARID1A,ARNT2
ARID1A,BCL6
ARID1A,DNAH9
ARID1A,DROSHA
ARID1A,EHMT1
ARID1A,ELF1
ARID1A,HNF1A
ARID1A,SPEN
ARID1A,WDR35
ARID1A,YY1
ARID1A,ZMYND8
ARID1A,ATF7
ARID1A,CBX2
ARID1A,CSMD1
ARID1A,E2F4
ARID1A,EIF2AK3
ARID1A,ERCC5
ARID1A,HDAC9
ARID1A,HELZ2
ARID1A,HSF4
ARID1A,IDI2
ARID1A,KDM2A
ARID1A,KIF13B
ARID1A,LPAR4
ARID1A,NKRF
ARID1A,OSR1
ARID1A,PCDH9
ARID1A,POU2F3
ARID1A,TFDP1
ARID1A,TFDP2
ARID1A,TRAF3IP3
ARID1A,UTP6
ARID1A,E2F5
ARID1A,BCL11A
ARID1A,CACNA1A
ARID1A,E2F3
ARID1A,EPHB6
ARID1A,KMT2B
ARID1A,LPAR2
ARID1A,OSBPL1A
ARID1A,PANX3
ARID1A,SENP7
ARID1A,SMO
ARID1A,ZNF443
ARID1A,CCNE1
ARID1A,EBF1
ARID1A,TRIB3
ARID1A,PPARGC1A
ATF7IP,SMAD4
ATF7IP,SETDB1
ATF7IP,CEP250
ATF7IP,GMEB1
ATF7IP,LAMA4
ATF7IP,MBD1
ATF7IP,PEX6
ATF7IP,PIAS3
ATF7IP,PRSS8
ATF7IP,RRBP1
ATF7IP,TTC3
ATF7IP,ZBTB6
ATF7IP,ENSG00000171032
ATF7IP,ENSG00000189231
ATF7IP,PAPPA2
ATF7IP,DMTF1
ATF7IP,HEYL
ATF7IP,SENP3
ATF7IP,MCAM
ATF7IP,SVEP1
B3GALT1,GALNT16
B3GALT1,GALNT18
B3GALT1,GALNT3
B3GALT1,GALNT7
B3GALT1,GMDS
B3GALT1,ST6GALNAC1
DNMT1,DAXX
DNMT1,ENSG00000206279
DNMT1,EZH2
DNMT1,ANXA5
DNMT1,E2F1
DNMT1,CBX5
DNMT1,ENSG00000206206
DNMT1,MBD3
DNMT1,E2F5
DNMT1,SUV39H1
DNMT1,CBX1
DNMT1,DNMT3B
DNMT1,MBD2
DNMT1,RGS6
DNMT1,EED
MDM2,DAXX
MDM2,ENSG00000206279
MDM2,CTBP2
MDM2,CTBP1
MDM2,TP53
MDM2,YY1
MDM2,E2F1
MDM2,SUMO1
MDM2,CDKN2A
MDM2,ENSG00000206206
MDM2,PIAS1
MDM2,BHLHE40
MDM2,CCNG1
MDM2,ESR1
MDM2,HIPK2
MDM2,NUMB
MDM2,HIF1A
MDM2,JMY
MDM2,KRT2
MDM2,PPM1D
MDM2,TP73
MTA1,SELENBP1
MTA1,SIN3A
MTA1,PHC2
MTA1,PSEN1
MTA1,TP53
MTA1,RBBP4
MTA1,CBX2
MTA1,TFDP1
MTA1,CBX3
MTA1,BMI1
MTA1,CBX8
MTA1,PCGF1
MTA1,PCGF6
MTA1,PHC1
MTA1,PHC1P1
MTA1,RING1
MTA1,SCMH1
MTA1,TOX4
MTA1,YAF2
MTA1,ZBTB33
MTA1,ENSG00000206215
MTA1,ENSG00000206287
MTA1,MBD3L1
MTA1,ESR1
MTA1,HIF1A
PBX1,PBX2
PBX1,PKNOX1
PBX1,ENSG00000206315
PBX1,TCF3
PBX1,MEIS1
PBX1,HMGA1
PBX1,MYOG
PBX1,DLX2
PBX1,ENSG00000153807
PBX1,HOXA5
PBX1,MEIS2
PBX1,HOXC6
PBX1,PAX6
PBX1,HOXD4
PBX1,DHFRP1
PBX1,EIF1AD
PBX1,EN1
PBX1,ENSG00000120087
PBX1,ENSG00000206247
PBX1,HOXB8
PBX1,HOXD10
PBX1,HOXB1
PBX1,MYOD1
PBX2,PKNOX1
PBX2,ENSG00000206315
PBX2,MEIS1
PBX2,COPS6
PBX2,UBE2E1
PBX2,MEIS2
PBX2,RPS6KC1
PBX2,DCTN3
PBX2,ENSG00000206247
PBX2,CCDC88B
PBX2,HOXB8
PBX2,MLKL
PBX2,SMYD3
PBX2,ZDHHC7
PFDN1,RIF1
PFDN1,KIAA1377
PFDN1,LRIF1
PFDN1,HAP1
PFDN1,GPRASP1
PFDN1,SKP2
PFDN1,VOPP1
PKNOX1,ENSG00000206315
PKNOX1,TCF3
PKNOX1,MEIS1
PKNOX1,MYOG
PKNOX1,ENSG00000120087
PKNOX1,HOXB6
PKNOX1,ENSG00000206247
PKNOX1,HOXB1
PKNOX1,MYOD1
PKNOX1,TLX1
PTN,PMF1
PTN,SNCAIP
PTN,SAT1
PTN,TOMM20
PTN,SDC3
PTN,LAMA4
PTN,MLLT3
PTN,PIAS4
PTN,CHD3
PTN,ATRX
PTN,BARD1
PTN,BMI1
PTN,COX6C
PTN,FEZ1
PTN,BTBD2
PTN,CAAP1
PTN,TAC3
PTN,ENSG00000215766
PTN,CDH10
PTN,CRCT1
PTN,PTPRS
PTN,FTL
PTN,CRELD1
PTN,RBM23
PTN,EVA1A
PTN,GIPC2
PTN,GLYAT
PTN,TAF1D
PTN,MAD2L1BP
PTN,MKKS
PTN,RIT1
RBX1,CCND1
RBX1,CUL5
RBX1,CAND1
RBX1,CUL3
RBX1,CUL4A
RBX1,CUL4B
RBX1,SKP2
RBX1,ABTB1
RBX1,RFWD2
RBX1,DET1
RBX1,PITX1
RBX1,EFTUD1
SELENBP1,RIF1
SELENBP1,LRIF1
SIN3A,SIN3B
SIN3A,GTF2B
SIN3A,CDK4
SIN3A,THRB
SIN3A,ENSG00000188223
SIN3A,PARP12
SIN3A,HDAC3
SIN3A,HDAC4
SIN3A,RBPJ
SIN3A,SPTLC2
SIN3A,SETDB1
SIN3A,HTT
SIN3A,MAPK8IP3
SIN3A,TNFRSF8
SIN3A,NCOR2
SIN3A,OGT
SIN3A,PARK7
SIN3A,HDAC5
SIN3A,CTBP1
SIN3A,TP53
SIN3A,ARHGAP35
SIN3A,ARNT2
SIN3A,BCL6
SIN3A,DNAH9
SIN3A,DROSHA
SIN3A,EHMT1
SIN3A,ELF1
SIN3A,HNF1A
SIN3A,SPEN
SIN3A,WDR35
SIN3A,YY1
SIN3A,ZMYND8
SIN3A,RBBP4
SIN3A,ATF7
SIN3A,CSMD1
SIN3A,E2F4
SIN3A,EIF2AK3
SIN3A,ERCC5
SIN3A,HDAC9
SIN3A,HELZ2
SIN3A,HSF4
SIN3A,IDI2
SIN3A,KDM2A
SIN3A,KIF13B
SIN3A,LPAR4
SIN3A,NKRF
SIN3A,OSR1
SIN3A,PCDH9
SIN3A,POU2F3
SIN3A,TFDP1
SIN3A,TFDP2
SIN3A,TRAF3IP3
SIN3A,UTP6
SIN3A,ARID4A
SIN3A,BRMS1
SIN3A,RCOR2
SIN3A,ASH2L
SIN3A,SETD1A
SIN3A,SUMO1
SIN3A,CDKN2A
SIN3A,CBFA2T2
SIN3A,KLF11
SIN3A,NCOR1
SIN3A,MBD3
SIN3A,LIN52
SIN3A,LIN54
SIN3A,LIN9
SIN3A,MYBL1
SIN3A,MYBL2
SIN3A,MYLPF
SIN3A,PDAP1
SIN3A,TSNAX
SIN3A,RARA
SIN3A,BCL11A
SIN3A,CACNA1A
SIN3A,E2F3
SIN3A,EPHB6
SIN3A,KMT2B
SIN3A,LPAR2
SIN3A,OSBPL1A
SIN3A,PANX3
SIN3A,SENP7
SIN3A,SMO
SIN3A,ZNF443
SIN3A,DACH1
SIN3A,IFIT1
SIN3A,RBP1
SIN3A,SAP25
SIN3A,SAP30
SIN3A,TTLL12
SIN3A,DNMT3B
SIN3A,MXD1
SIN3A,LPCAT1
SIN3A,SAP130
SIN3A,ZC3HAV1
SIN3A,NR2E3
SIN3A,IKZF1
SIN3A,MBD3L1
SIN3A,ULK1
SIN3A,DHX30
SIN3A,MBD2
SIN3A,EBF1
SIN3A,TRIB3
SIN3A,HDAC7
SIN3A,EFCAB6
SIN3A,TGIF1
SIN3A,SUDS3
SIN3A,SKI
SIN3A,HEY2
SIN3A,PHF12
SIN3A,MNT
SIN3A,PPARGC1A
SIN3A,IFIT3
SIN3A,IKZF3
SIN3A,IKZF4
SIN3A,MXI1
SIN3B,GTF2B
SIN3B,CDK4
SIN3B,SETDB1
SIN3B,OGT
SIN3B,CTBP1
SIN3B,RBBP4
SIN3B,E2F4
SIN3B,HDAC9
SIN3B,BRMS1
SIN3B,CDKN2A
SIN3B,IFIT1
SIN3B,SAP25
SIN3B,SAP30
SIN3B,TTLL12
SIN3B,MXD1
SIN3B,LPCAT1
SIN3B,SAP130
SIN3B,ZC3HAV1
SIN3B,IKZF1
SIN3B,ULK1
SIN3B,RFX5
SIN3B,TCAIM
SIN3B,FOXK1
SIN3B,IFIT3
SIN3B,IKZF3
SIN3B,IKZF4
SIN3B,MXI1
